player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
D. Rose,Defender,78.75862068965516,0.0,0.0,0.0,0.034482758620689655,26.20689655172414,0.27586206896551724,79.17241379310346,0.0,1.8620689655172415,0.3448275862068966,1.0,0.0,6.862068965517242,4.275862068965517,0.8275862068965518,0.4137931034482759,0.27586206896551724,6.697491586206897,Premier League
D. Alli,Midfielder,72.025,1.325,0.5499999999999999,0.225,0.15,23.349999999999998,1.0,76.25625,0.0,1.125,0.125,0.6,0.0,6.625,2.875,2.2249999999999996,0.9500000000000001,0.125,6.766812438750001,Premier League
N. Pope,Goalkeeper,90.0,0.0,0.0,0.0,0.0,9.973684210526315,0.07894736842105263,38.0,3.1578947368421053,0.02631578947368421,0.0,0.07894736842105263,1.3157894736842106,0.7631578947368421,0.7105263157894737,0.0,0.0,0.02631578947368421,6.952631,Premier League
L. Shaw,Defender,74.15789473684211,0.5263157894736842,0.23684210526315788,0.02631578947368421,0.05263157894736842,38.578947368421055,0.9210526315789473,85.2398308791369,0.0,1.1578947368421053,0.21052631578947367,0.9473684210526315,0.0,4.605263157894737,2.631578947368421,1.2894736842105263,0.9210526315789473,0.23684210526315788,7.017034155124653,Premier League
J. Gomez,Defender,72.51923076923077,0.07692307692307693,0.019230769230769232,0.0,0.0,46.76923076923077,0.11538461538461539,81.46034611226848,0.0,0.7884615384615383,0.21153846153846156,1.1538461538461537,0.0,3.826923076923077,2.1538461538461537,0.40384615384615385,0.3269230769230769,0.2115384615384615,6.675936497154663,Premier League
H. Winks,Midfielder,73.79545454545456,0.3636363636363636,0.06818181818181818,0.0,0.0,44.79545454545455,0.5,85.23605371900827,0.0,1.3636363636363638,0.2727272727272727,1.0227272727272727,0.0,4.136363636363637,2.090909090909091,0.7727272727272728,0.5909090909090908,0.25,6.764746900826446,Premier League
D. Calvert-Lewin,Attacker,68.90566037735849,1.7924528301886793,0.7924528301886792,0.3584905660377358,0.018867924528301886,7.4905660377358485,0.33962264150943394,58.335706657173375,0.0,0.18867924528301885,0.03773584905660377,0.1320754716981132,0.0,10.30188679245283,4.566037735849057,0.6226415094339622,0.32075471698113206,0.18867924528301885,6.638839259522962,Premier League
M. Keane,Defender,81.91176470588235,0.5588235294117647,0.1764705882352941,0.058823529411764705,0.0,38.64705882352941,0.2058823529411765,78.17647058823529,0.0,0.9705882352941176,0.8529411764705882,1.3529411764705883,0.0,8.529411764705882,4.970588235294118,0.058823529411764705,0.029411764705882353,0.08823529411764706,6.951960176470588,Premier League
R. James,Defender,63.047619047619044,0.7142857142857142,0.19047619047619047,0.047619047619047616,0.07142857142857142,31.69047619047619,0.9761904761904763,72.44903358168663,0.0,1.2857142857142858,0.23809523809523808,0.8095238095238095,0.0,6.3809523809523805,3.4047619047619047,1.5714285714285716,1.1428571428571428,0.07142857142857142,6.715425493143288,Premier League
R. Barkley,Midfielder,54.432432432432435,1.648648648648649,0.5945945945945946,0.2972972972972973,0.13513513513513514,21.675675675675677,0.891891891891892,83.20452885317751,0.0,0.5675675675675675,0.05405405405405406,0.32432432432432434,0.0,4.45945945945946,2.135135135135135,1.6756756756756757,1.0810810810810811,0.02702702702702703,6.792052561723886,Premier League
