player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
Dani Parejo,Midfielder,88.08510638297871,0.9148936170212765,0.425531914893617,0.19148936170212766,0.10638297872340424,54.53191489361702,1.7659574468085109,85.56994114984155,0.0,1.6808510638297873,0.3191489361702127,0.723404255319149,0.0,1.8085106382978724,1.0212765957446808,1.6382978723404256,1.1063829787234043,0.1276595744680851,7.30744996650068,La Liga
Raúl Albiol,Defender,90.73684210526316,0.39473684210526316,0.13157894736842105,0.02631578947368421,0.0,43.631578947368425,0.10526315789473684,81.99999999999999,0.0,1.0263157894736843,0.5789473684210527,1.1578947368421053,0.0,1.763157894736842,1.1578947368421053,0.05263157894736842,0.05263157894736842,0.23684210526315788,6.94827,La Liga
Adama Traoré,Attacker,68.56896551724138,0.8448275862068966,0.25862068965517243,0.10344827586206896,0.15517241379310345,11.775862068965516,0.9482758620689655,75.09532986182296,0.0,0.7068965517241379,0.05172413793103448,0.22413793103448276,0.0,10.10344827586207,5.982758620689655,5.689655172413793,4.224137931034483,0.034482758620689655,7.2395337426708775,Premier League
Kepa,Goalkeeper,89.6888888888889,0.0,0.0,0.0,0.0,20.022222222222222,0.0,76.3916049382716,1.8222222222222222,0.044444444444444446,0.0,0.022222222222222223,1.288888888888889,0.26666666666666666,0.24444444444444444,0.0,0.0,0.022222222222222223,6.603505543703704,Premier League
Pau López,Goalkeeper,86.72340425531915,0.0,0.0,0.0,0.0,19.659574468085104,0.0,76.17564508827525,2.404255319148936,0.02127659574468085,0.0,0.02127659574468085,1.1914893617021278,0.14893617021276595,0.06382978723404255,0.0,0.0,0.06382978723404255,6.77012222725215,Serie A
Sergio Canales,Midfielder,88.02702702702703,1.5135135135135136,0.4864864864864865,0.16216216216216217,0.16216216216216217,50.45945945945946,2.135135135135135,87.13513513513514,0.0,0.5945945945945945,0.02702702702702703,0.32432432432432434,0.0,2.135135135135135,1.135135135135135,1.9189189189189189,1.3783783783783785,0.13513513513513514,7.19443945945946,La Liga
Santi Cazorla,Midfielder,71.30952380952381,1.4523809523809526,0.738095238095238,0.40476190476190477,0.21428571428571427,37.26190476190476,2.1666666666666665,84.44444444444446,0.0,1.2380952380952381,0.047619047619047616,0.5714285714285714,0.0,1.4285714285714286,0.7142857142857143,1.8095238095238095,1.3333333333333333,0.14285714285714285,7.398551984126985,La Liga
José Gayà,Defender,82.46875,0.40625,0.125,0.0,0.03125,23.53125,0.65625,77.98828125,0.0,1.59375,0.34375,0.75,0.0,0.625,0.3125,1.96875,0.96875,0.15625,6.921760570312499,La Liga
Gerard Moreno,Attacker,78.86486486486487,2.5135135135135136,1.0,0.5405405405405406,0.13513513513513514,20.675675675675674,1.3783783783783783,73.32432432432432,0.0,0.35135135135135137,0.08108108108108109,0.24324324324324326,0.0,2.7027027027027026,1.027027027027027,2.4864864864864864,1.5945945945945945,0.13513513513513514,7.251589324324324,La Liga
Pablo Sarabia,Midfielder,59.604651162790695,1.6046511627906976,0.7906976744186047,0.3488372093023256,0.11627906976744186,21.139534883720934,1.0697674418604652,77.782585181179,0.0,0.5813953488372093,0.046511627906976744,0.3023255813953488,0.0,0.46511627906976744,0.20930232558139533,0.5581395348837209,0.23255813953488372,0.023255813953488372,7.01568392482423,Ligue 1
Dani Olmo,Midfielder,72.86046511627907,1.3953488372093024,0.32558139534883723,0.37209302325581395,0.11627906976744186,12.674418604651164,0.7441860465116279,55.05247570712656,0.0,0.9534883720930233,0.16279069767441862,0.37209302325581395,0.0,2.4186046511627906,1.0930232558139534,2.6511627906976747,1.2093023255813953,0.06976744186046512,5.482547163552368,Bundesliga
Álvaro Morata,Attacker,59.765957446808514,1.6595744680851063,0.7659574468085106,0.3191489361702127,0.0425531914893617,8.106382978723405,0.5319148936170213,63.619814491971916,0.0,0.425531914893617,0.06382978723404255,0.19148936170212766,0.0,2.0851063829787235,1.0638297872340425,0.723404255319149,0.48936170212765956,0.14893617021276595,6.810891449871417,La Liga
Sergio Busquets,Midfielder,74.71111111111111,0.24444444444444444,0.08888888888888889,0.06666666666666667,0.044444444444444446,61.88888888888889,0.5555555555555556,88.2014814814815,0.0,1.9111111111111112,0.13333333333333333,1.4,0.0,2.0444444444444447,1.2,0.6888888888888889,0.6,0.28888888888888886,7.106666548148148,La Liga
Jordi Alba,Defender,76.6578947368421,0.23684210526315788,0.07894736842105263,0.05263157894736842,0.18421052631578946,51.47368421052631,1.0789473684210527,86.54293628808865,0.0,0.6052631578947368,0.15789473684210525,1.2105263157894737,0.0,1.6842105263157896,0.5526315789473684,0.7105263157894738,0.36842105263157887,0.2631578947368421,6.96707324168975,La Liga
Pau Torres,Defender,85.88888888888889,0.3055555555555556,0.05555555555555555,0.05555555555555555,0.05555555555555555,48.19444444444444,0.33333333333333337,83.5,0.0,0.8611111111111112,0.5833333333333334,0.8055555555555556,0.0,1.6944444444444444,0.8333333333333334,0.41666666666666663,0.33333333333333337,0.16666666666666666,7.0078125,La Liga
Mikel Oyarzabal,Attacker,78.65,1.2,0.4666666666666667,0.33333333333333337,0.19999999999999998,15.183333333333334,0.9166666666666667,69.41666666666666,0.0,0.6333333333333334,0.05,0.35,0.0,1.95,0.95,1.8666666666666667,1.2166666666666668,0.08333333333333333,6.657916083333334,La Liga
Aymeric Laporte,Defender,74.0,0.3333333333333333,0.08333333333333333,0.041666666666666664,0.0,57.791666666666664,0.125,89.19444444444444,0.0,0.7083333333333334,0.25,1.0,0.0,4.541666666666666,2.7916666666666665,0.16666666666666666,0.125,0.041666666666666664,6.831394138020834,Premier League
Dani Ceballos,Midfielder,67.87755102040816,0.489795918367347,0.12244897959183673,0.16326530612244897,0.04081632653061224,31.53061224489796,0.8163265306122449,80.78266708599307,0.0,1.2244897959183674,0.08163265306122448,0.8775510204081631,0.0,5.530612244897959,2.7142857142857144,1.2244897959183674,0.8775510204081634,0.061224489795918366,6.5278919837822675,Premier League
