player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating
D. Vida,Defender,87.16363636363636,0.16363636363636364,0.0,0.05454545454545454,0.0,8.181818181818182,0.01818181818181818,19.954440270473327,0.0,0.03636363636363636,0.0,0.14545454545454545,0.0,0.8545454545454545,0.5636363636363636,0.03636363636363636,0.03636363636363636,9.0,2.1899683820285496
N. Kalinić,Attacker,72.66000000000001,2.22,1.1,0.5,0.1,12.160000000000002,0.98,71.059008,0.0,0.02,0.0,0.16,0.0,8.200000000000001,3.64,1.0,0.52,7.02,7.037212755903999
I. Perišić,Midfielder,76.37704918032787,2.0163934426229506,0.7377049180327869,0.36065573770491804,0.180327868852459,17.442622950819672,1.1803278688524592,57.06295569011732,0.0,0.11475409836065574,0.01639344262295082,0.8360655737704918,0.0,7.229508196721311,3.4098360655737703,1.5901639344262293,0.8852459016393442,8.01639344262295,6.830322521470053
L. Kalinić,Goalkeeper,90.13636363636364,0.0,0.0,0.0,0.0,2.5454545454545454,0.0,11.264462809917354,0.5,0.0,0.0,0.13636363636363635,0.36363636363636365,0.0,0.0,0.0,0.0,2.0,1.2526859504132233
M. Pjaca,Attacker,39.36363636363637,0.6363636363636364,0.2727272727272727,0.12121212121212122,0.0,5.90909090909091,0.303030303030303,55.64581911825952,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,3.848484848484848,1.9393939393939394,1.3636363636363638,1.0,1.0,6.1089040298023844
M. Rog,Midfielder,50.82857142857143,0.5142857142857143,0.11428571428571428,0.14285714285714285,0.02857142857142857,13.714285714285714,0.17142857142857143,76.04735360266557,0.0,0.05714285714285714,0.0,0.14285714285714285,0.0,4.257142857142857,2.2857142857142856,0.8857142857142857,0.7999999999999999,9.0,5.875573870300709
A. Ćorić,Midfielder,58.128205128205124,0.05128205128205128,0.02564102564102564,0.20512820512820512,0.0,1.6666666666666667,0.02564102564102564,18.142011834319526,0.0,0.0,0.0,0.1282051282051282,0.0,0.2564102564102564,0.07692307692307693,0.05128205128205128,0.02564102564102564,2.0,1.6153846153846154
D. Čop,Attacker,69.79999999999998,1.9142857142857144,0.7714285714285715,0.2857142857142857,0.08571428571428572,10.685714285714285,0.6285714285714286,63.3980961266139,0.0,0.0,0.0,0.2571428571428571,0.0,8.285714285714286,2.8,0.7428571428571429,0.2,7.0285714285714285,6.755219693959516
M. Brozović,Midfielder,74.95121951219512,1.3658536585365855,0.3902439024390244,0.19512195121951217,0.07317073170731708,38.41463414634146,1.4146341463414636,67.25939844169412,0.0,0.21951219512195122,0.0,0.8048780487804879,0.0,8.146341463414634,3.7804878048780486,1.170731707317073,0.8536585365853658,11.0,6.872520373253436
M. Kovačić,Midfielder,53.0,0.30357142857142855,0.125,0.03571428571428571,0.05357142857142857,22.160714285714285,0.42857142857142855,74.1987368764699,0.0,0.0,0.0,0.46428571428571425,0.0,5.785714285714286,3.6964285714285716,1.767857142857143,1.4642857142857144,7.0,6.720932092843054
A. Kramarić,Attacker,61.083333333333336,2.0625,0.7916666666666666,0.45833333333333337,0.16666666666666666,14.5,0.75,68.43556043836806,0.0,0.0,0.0,0.3958333333333333,0.0,4.354166666666667,1.7083333333333333,1.5416666666666667,0.625,1.0,6.789934616767035
T. Jedvaj,Defender,79.16,0.56,0.2,0.04,0.0,24.48,0.08,70.59992575999999,0.0,0.0,0.0,1.9200000000000002,0.0,9.4,4.84,0.48,0.16,5.0,6.54381699805184
M. Badelj,Midfielder,74.18518518518519,0.5,0.14814814814814814,0.037037037037037035,0.05555555555555555,42.7962962962963,0.6666666666666666,79.3017324594828,0.0,0.2037037037037037,0.1111111111111111,1.8703703703703702,0.0,7.277777777777779,3.833333333333333,0.9074074074074074,0.7592592592592593,13.0,6.970412492506225
I. Rakitić,Midfielder,72.54545454545453,1.0606060606060606,0.36363636363636365,0.18181818181818177,0.09090909090909091,30.227272727272727,0.7575757575757576,71.8901181007049,0.0,0.07575757575757576,0.0,0.7424242424242423,0.0,6.878787878787879,3.3636363636363638,1.0303030303030303,0.5303030303030303,11.0,6.876380597321458
L. Modrić,Midfielder,78.14035087719297,0.6140350877192983,0.22807017543859648,0.07017543859649122,0.05263157894736842,38.89473684210526,0.9473684210526316,80.04905521052326,0.0,0.12280701754385964,0.0,1.5087719298245614,0.0,6.421052631578947,3.6842105263157894,1.8421052631578947,1.350877192982456,4.0,6.9002075288829525
