player_name,player_id,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
A. Robinson,19549,Defender,80.675,0.175,0.07500000000000001,0.07500000000000001,0.1,50.65,1.025,43.618125000000006,0.0,1.2249999999999999,0.125,1.5,0.0,7.7250000000000005,3.75,1.95,0.925,0.15,6.94987457,Championship
T. Adams,1150,Midfielder,56.666666666666664,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,37.82051282051282,0.23076923076923075,35.52318818591008,0.0,1.2307692307692308,0.15384615384615385,0.717948717948718,0.0,5.564102564102564,3.128205128205128,0.8974358974358974,0.5897435897435898,0.23076923076923075,6.718926050675163,Bundesliga
M. Turner,50999,Goalkeeper,89.9736842105263,0.0,0.0,0.0,0.0,21.342105263157894,0.02631578947368421,14.700393643388248,3.3157894736842106,0.0,0.0,0.0,1.0,0.4473684210526316,0.39473684210526316,0.0,0.0,0.0,7.048403102493075,Major League Soccer
G. Reyna,161921,Midfielder,50.82352941176471,0.5882352941176471,0.35294117647058826,0.2941176470588235,0.058823529411764705,17.588235294117645,1.2941176470588236,18.849989822918786,0.0,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.0,5.0,2.176470588235294,1.1764705882352942,0.5882352941176471,0.0,6.391043655607572,Bundesliga
Y. Musah,162106,Midfielder,46.8,0.125,0.07500000000000001,0.07500000000000001,0.0,10.0,0.3,10.257499999999999,0.0,0.6499999999999999,0.025,0.375,0.0,5.300000000000001,2.5,1.7000000000000002,0.9500000000000001,0.15,6.511669999999999,La Liga
C. Pulišić,17,Midfielder,58.11627906976744,0.7209302325581396,0.32558139534883723,0.20930232558139533,0.09302325581395349,14.604651162790699,0.5348837209302326,13.72874699448385,0.0,0.39534883720930236,0.0,0.13953488372093023,0.0,6.0,2.4651162790697674,1.8139534883720931,0.8139534883720931,0.046511627906976744,6.552364832906093,Premier League
T. Weah,1138,Midfielder,56.611111111111114,0.638888888888889,0.25,0.08333333333333333,0.1111111111111111,15.88888888888889,0.75,12.373456790123457,0.0,0.6666666666666667,0.027777777777777776,0.3055555555555556,0.0,5.333333333333333,2.555555555555556,1.1944444444444444,0.6111111111111112,0.08333333333333333,6.679320430555556,Ligue 1
W. McKennie,415,Midfielder,67.43478260869566,1.1739130434782608,0.4347826086956522,0.13043478260869565,0.0,31.782608695652172,1.3478260869565217,19.553875236294893,0.0,1.3478260869565217,0.43478260869565216,1.3043478260869565,0.0,9.0,4.304347826086956,1.5217391304347825,1.0,0.043478260869565216,6.82344018147448,Serie A
S. Dest,38735,Defender,65.025,0.37500000000000006,0.125,0.025,0.075,27.075,0.5,30.040312500000002,0.0,1.225,0.1,0.125,0.0,6.3999999999999995,3.45,2.2,1.325,0.07500000000000001,6.499968255000001,La Liga
J. Sargent,25332,Attacker,65.32352941176471,0.5588235294117647,0.23529411764705882,0.20588235294117646,0.08823529411764705,14.11764705882353,0.5,11.636983513128435,0.0,0.8529411764705882,0.058823529411764705,0.35294117647058826,0.0,7.61764705882353,3.676470588235294,0.9411764705882353,0.47058823529411764,0.058823529411764705,6.7513738418481575,Premier League
H. Wright,427,Attacker,59.114285714285714,1.1714285714285715,0.7714285714285715,0.48571428571428577,0.05714285714285714,9.257142857142858,0.5428571428571428,6.948571428571428,0.0,0.45714285714285713,0.02857142857142857,0.08571428571428572,0.0,7.857142857142857,3.2285714285714286,1.4,0.6571428571428571,0.05714285714285714,6.945025671836735,Süper Lig
B. Aaronson,50739,Midfielder,72.95744680851064,1.0212765957446808,0.5319148936170213,0.19148936170212766,0.1276595744680851,19.5531914893617,1.2340425531914894,18.42108736206322,0.0,0.7659574468085106,0.10638297872340426,0.21276595744680848,0.0,8.53191489361702,3.5106382978723403,1.9574468085106382,1.0851063829787235,0.02127659574468085,6.376092433304555,Bundesliga
W. Zimmerman,51032,Defender,79.21212121212122,0.7272727272727273,0.36363636363636365,0.09090909090909091,0.06060606060606061,37.878787878787875,0.3333333333333333,35.12271475081393,0.0,0.9090909090909091,0.5151515151515151,1.3636363636363635,0.0,7.03030303030303,4.636363636363636,0.15151515151515152,0.06060606060606061,0.09090909090909091,7.094777940145255,Major League Soccer
S. Moore,64310,Defender,56.34285714285715,0.22857142857142856,0.14285714285714285,0.02857142857142857,0.05714285714285714,15.971428571428572,0.7428571428571429,14.285714285714286,0.0,0.9714285714285715,0.17142857142857143,0.4857142857142857,0.0,6.257142857142857,3.1142857142857143,1.0571428571428572,0.37142857142857144,0.14285714285714285,6.748181142857144,Segunda División
T. Ream,19023,Defender,87.4,0.12,0.02,0.02,0.04,71.32000000000001,0.32,66.2288,0.0,0.86,0.36,1.26,0.0,5.8,3.46,0.24,0.24,0.1,6.938759152000001,Championship
D. Yedlin,18897,Defender,77.74074074074075,0.07407407407407407,0.037037037037037035,0.0,0.0,27.814814814814817,0.4444444444444444,26.361225422953815,0.0,1.5555555555555556,0.3333333333333333,1.0,0.0,5.518518518518519,2.888888888888889,0.6296296296296295,0.25925925925925924,0.14814814814814814,6.654249860285526,Süper Lig
J. Ferreira,51142,Attacker,82.48275862068967,1.5172413793103448,0.8275862068965517,0.3448275862068966,0.27586206896551724,34.793103448275865,2.0689655172413794,28.862068965517242,0.0,1.793103448275862,0.13793103448275862,0.5172413793103449,0.0,7.206896551724138,3.6206896551724137,1.5862068965517242,0.9655172413793104,0.06896551724137931,7.316883813317479,Major League Soccer
