player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating
D. Godín,Defender,79.0,0.411764705882353,0.17647058823529413,0.058823529411764705,0.029411764705882353,43.294117647058826,0.11764705882352941,37.30103806228374,0.0,0.911764705882353,0.20588235294117646,1.5,0.0,5.794117647058823,3.3529411764705883,0.29411764705882354,0.23529411764705882,1.0,6.227508496539793
S. Sosa,Goalkeeper,88.1,0.0,0.0,0.0,0.0,18.35,0.0,14.032249999999998,2.325,0.0,0.0,0.0,1.375,0.30000000000000004,0.25,0.025,0.025,8.0,6.6598593258125
E. Cavani,Attacker,55.92857142857143,1.0,0.40476190476190477,0.30952380952380953,0.047619047619047616,12.80952380952381,0.45238095238095233,9.872448979591836,0.0,0.30952380952380953,0.09523809523809523,0.16666666666666666,0.0,4.095238095238095,1.5952380952380953,0.3571428571428571,0.14285714285714285,8.023809523809524,6.7576528571428565
N. de la Cruz,Midfielder,61.32203389830508,0.9491525423728814,0.3728813559322034,0.13559322033898305,0.11864406779661017,32.59322033898305,1.0677966101694916,33.0458404268058,0.0,1.2033898305084747,0.05084745762711865,0.5084745762711864,0.0,7.677966101694915,4.169491525423728,1.4067796610169492,0.7627118644067796,8.0,6.739123564311653
G. de Arrascaeta,Midfielder,69.2,1.1285714285714286,0.6,0.2857142857142857,0.2,22.871428571428574,1.4714285714285718,20.451067055393583,0.0,1.0285714285714285,0.08571428571428572,0.2857142857142857,0.0,7.0285714285714285,3.7142857142857144,1.542857142857143,0.9,5.0,6.102635686151604
M. Viña,Defender,48.375,0.3,0.175,0.05,0.0,14.725000000000001,0.22500000000000003,12.773750000000001,0.0,1.375,0.125,0.7,0.0,5.475,3.0500000000000003,0.85,0.45000000000000007,3.025,6.2464874175
G. Varela,Defender,54.599999999999994,0.0,0.0,0.0,0.0,11.733333333333334,0.13333333333333333,12.075555555555557,0.0,0.6000000000000001,0.06666666666666667,0.7333333333333334,0.0,3.0,1.7333333333333334,0.26666666666666666,0.06666666666666667,0.0,5.285096296296296
A. Canobbio,Attacker,59.35416666666668,0.5416666666666667,0.20833333333333334,0.0625,0.0,12.520833333333332,0.5416666666666667,10.349672670717592,0.0,1.0416666666666665,0.020833333333333332,0.16666666666666669,0.0,6.145833333333333,3.020833333333333,1.6041666666666667,0.6874999999999999,6.0,6.358684294225622
J. Rodríguez,Defender,77.51162790697676,0.11627906976744186,0.023255813953488372,0.06976744186046512,0.0,6.023255813953488,0.09302325581395349,4.186046511627906,0.0,0.11627906976744186,0.09302325581395349,0.2558139534883721,0.0,1.4651162790697674,0.6046511627906976,0.3953488372093023,0.23255813953488372,9.0,1.3674418604651162
S. Rochet,Goalkeeper,88.94545454545454,0.0,0.0,0.0,0.0,7.054545454545455,0.03636363636363636,4.329917355371901,0.9818181818181818,0.0,0.0,0.0,0.2,0.3090909090909091,0.2909090909090909,0.0,0.0,6.0,2.262479319338843
R. Bentancur,Midfielder,77.12,0.52,0.28,0.14,0.04,43.54,0.52,39.263743999999996,0.0,2.1,0.42,1.2600000000000002,0.0,8.9,4.66,1.4800000000000002,1.04,19.0,6.876146805632
D. Núñez,Attacker,57.42622950819672,1.7540983606557377,0.9508196721311476,0.36065573770491804,0.06557377049180328,10.622950819672132,0.5573770491803279,7.588168172666435,0.0,0.45901639344262296,0.04918032786885246,0.0819672131147541,0.0,6.688524590163934,2.459016393442623,1.2622950819672132,0.5901639344262295,3.0163934426229506,6.602621676748274
M. Ugarte,Midfielder,71.00000000000001,0.33333333333333326,0.07407407407407407,0.0,0.0,37.51851851851852,0.31481481481481477,40.81368276865966,0.0,3.0370370370370376,0.14814814814814814,1.3703703703703705,0.0,10.462962962962964,5.907407407407407,1.5925925925925926,1.0555555555555556,19.0,6.64331495421816
M. Olivera,Defender,62.76,0.26,0.08,0.04,0.08,36.12,0.86,34.914,0.0,1.48,0.06,0.7600000000000001,0.0,7.26,3.6,0.5800000000000001,0.21999999999999997,6.0,6.760355294
M. Vecino,Midfielder,55.6875,0.53125,0.296875,0.09375,0.03125,30.015625,0.296875,26.409324645996094,0.0,1.328125,0.28125,0.703125,0.0,5.890625,2.953125,0.234375,0.125,10.0,6.688770540893556
S. Coates,Defender,85.70370370370371,0.48148148148148145,0.16666666666666666,0.05555555555555555,0.0,51.96296296296297,0.14814814814814814,53.049992379210494,0.0,0.9999999999999999,0.462962962962963,0.7592592592592592,0.0,4.870370370370371,3.12962962962963,0.31481481481481477,0.2037037037037037,13.0,6.670294923813275
R. Araujo,Defender,74.79545454545455,0.49999999999999994,0.045454545454545456,0.022727272727272728,0.06818181818181818,38.81818181818181,0.22727272727272727,39.315270473328326,0.0,1.0227272727272727,0.3409090909090909,0.5454545454545454,0.0,5.7727272727272725,3.75,0.5,0.36363636363636365,9.022727272727273,6.754980750610445
J. Giménez,Defender,82.75438596491227,0.5263157894736842,0.15789473684210525,0.03508771929824561,0.017543859649122806,41.56140350877193,0.17543859649122806,40.20594190925143,0.0,1.1754385964912282,0.5087719298245614,0.9473684210526314,0.0,5.578947368421052,3.2982456140350873,0.22807017543859648,0.10526315789473684,15.0,6.876021433542304
