player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
L. Pellegrini,Midfielder,65.42553191489361,1.0,0.5319148936170213,0.23404255319148937,0.10638297872340426,24.744680851063833,1.1489361702127658,21.57582616568583,0.0,1.0851063829787233,0.14893617021276595,0.5319148936170213,0.0,6.425531914893616,3.127659574468085,0.9787234042553191,0.553191489361702,0.23404255319148934,7.099863579900407,Serie A
B. Cristante,Midfielder,81.140625,0.8125,0.25,0.0625,0.078125,50.03125,0.59375,44.75537109375,0.0,1.671875,0.171875,0.671875,0.0,8.21875,4.15625,0.46875,0.28125,0.234375,6.938403018310546,Serie A
N. Barella,Midfielder,73.24137931034483,0.6896551724137931,0.2931034482758621,0.05172413793103448,0.12068965517241378,46.58620689655172,1.2413793103448276,44.42211652794292,0.0,1.206896551724138,0.034482758620689655,0.3103448275862069,0.0,6.0344827586206895,2.9655172413793105,1.0344827586206897,0.5517241379310346,0.15517241379310345,6.9887707223543405,Serie A
D. Frattesi,Midfielder,40.42,0.72,0.4,0.21999999999999997,0.08,10.92,0.46,9.986,0.0,0.5,0.08,0.2,0.0,3.96,1.9,0.76,0.24000000000000002,0.08,6.712022306000001,Serie A
Jorginho,Midfielder,46.61363636363637,0.11363636363636365,0.045454545454545456,0.045454545454545456,0.045454545454545456,32.43181818181818,0.5681818181818181,33.25233451864627,0.0,1.2727272727272725,0.06818181818181818,0.5227272727272727,0.0,4.181818181818182,2.477272727272727,0.18181818181818182,0.06818181818181818,0.06818181818181818,6.821194542562411,Premier League
G. Vicario,Goalkeeper,87.95348837209303,0.0,0.0,0.0,0.0,33.7906976744186,0.0,30.10275824770146,2.674418604651163,0.0,0.0,0.023255813953488372,1.4418604651162792,0.7674418604651162,0.7209302325581395,0.0,0.0,0.06976744186046512,7.02563537912385,Premier League
G. Raspadori,Attacker,42.21153846153846,1.0384615384615385,0.5576923076923077,0.13461538461538464,0.07692307692307693,15.769230769230768,0.8653846153846153,13.28846153846154,0.0,0.5,0.019230769230769232,0.07692307692307693,0.0,3.653846153846154,1.5769230769230769,0.75,0.3653846153846154,0.019230769230769232,6.971488923076922,Serie A
M. Folorunsho,Midfielder,82.17647058823529,2.411764705882353,0.8235294117647058,0.14705882352941177,0.058823529411764705,42.23529411764706,1.0588235294117647,13.0,0.0,2.9411764705882355,0.7058823529411765,1.0,0.0,27.235294117647058,13.0,3.764705882352941,1.2941176470588236,0.14705882352941177,6.711764,Serie A
G. Di Lorenzo,Defender,87.98039215686273,0.823529411764706,0.17647058823529413,0.0392156862745098,0.1568627450980392,59.58823529411765,1.1568627450980393,53.50980392156863,0.0,1.6862745098039214,0.35294117647058826,0.5686274509803921,0.0,8.196078431372548,3.96078431372549,1.3725490196078434,0.47058823529411764,0.1764705882352941,7.091147921568627,Serie A
A. Meret,Goalkeeper,89.58974358974359,0.0,0.0,0.0,0.0,24.666666666666668,0.02564102564102564,21.615384615384613,2.435897435897436,0.02564102564102564,0.0,0.0,1.3076923076923077,0.3076923076923077,0.25641025641025644,0.02564102564102564,0.02564102564102564,0.0,6.929902025641025,Serie A
R. Bellanova,Defender,83.46938775510205,0.6326530612244897,0.16326530612244897,0.02040816326530612,0.14285714285714285,26.26530612244898,1.2244897959183676,24.886297376093292,0.0,0.7755102040816327,0.08163265306122448,0.30612244897959184,0.0,6.142857142857142,3.5510204081632653,1.7551020408163267,0.9387755102040817,0.12244897959183673,6.931777819241981,Serie A
A. Buongiorno,Defender,88.4375,0.40625,0.21875,0.09375,0.0,42.09375,0.1875,35.5,0.0,2.3125,0.4375,2.46875,0.0,11.21875,6.5,0.1875,0.0625,0.25,7.1437498125,Serie A
M. Zaccagni,Midfielder,69.94736842105263,0.8421052631578947,0.44736842105263164,0.18421052631578946,0.05263157894736842,27.789473684210527,0.868421052631579,22.84210526315789,0.0,1.0,0.07894736842105263,0.7368421052631579,0.0,10.315789473684212,6.078947368421053,2.9999999999999996,1.6842105263157896,0.23684210526315788,7.115788842105263,Serie A
S. El Shaarawy,Attacker,57.0,0.9454545454545454,0.3090909090909091,0.1090909090909091,0.16363636363636364,19.563636363636363,0.7636363636363637,17.047933884297525,0.0,0.6545454545454545,0.14545454545454545,0.45454545454545453,0.0,4.381818181818182,2.1999999999999997,1.4,0.6181818181818183,0.03636363636363636,6.897954485950413,Serie A
G. Mancini,Defender,80.55357142857143,0.46428571428571425,0.19642857142857142,0.125,0.017857142857142856,51.51785714285714,0.33928571428571425,48.892857142857146,0.0,0.9464285714285715,0.7678571428571429,0.9285714285714287,0.0,5.75,3.053571428571429,0.125,0.10714285714285714,0.25,6.9500954298469395,Serie A
R. Calafiori,Defender,72.75,0.42500000000000004,0.175,0.05,0.125,50.125,0.5,49.235,0.0,1.55,0.37500000000000006,1.525,0.0,7.6,4.7,0.7000000000000001,0.425,0.15,7.116499704375,Serie A
G. Scamacca,Attacker,48.59615384615384,1.6923076923076925,0.8269230769230769,0.40384615384615385,0.13461538461538464,13.48076923076923,0.9038461538461537,9.322598998634499,0.0,0.40384615384615385,0.038461538461538464,0.09615384615384616,0.0,7.115384615384615,2.6538461538461537,0.923076923076923,0.49999999999999994,0.09615384615384616,7.088282446247724,Serie A
