player_name,player_id,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
Daryl Janmaat,18796,Defender,79.44,1.04,0.4,0.12,0.0,26.64,0.5599999999999999,74.56,0.0,1.84,0.2,1.44,0.0,7.8,3.88,1.04,0.4,0.12,6.82799992,Premier League
R. Babel,19034,Attacker,82.26086956521739,1.6304347826086956,0.6739130434782609,0.34782608695652173,0.15217391304347827,27.23913043478261,1.3260869565217392,79.8191830360812,0.0,0.06521739130434782,0.0,0.5217391304347826,0.0,8.73913043478261,4.217391304347826,2.0869565217391304,1.3043478260869565,0.15217391304347827,6.788329018821403,Süper Lig
D. Pröpper,18975,Midfielder,80.99999999999999,0.8222222222222223,0.1111111111111111,0.0,0.08888888888888889,26.599999999999998,0.5333333333333333,75.8519625666819,0.0,1.6222222222222222,0.24444444444444444,1.422222222222222,0.0,8.333333333333332,3.8222222222222224,1.2666666666666666,0.8666666666666667,0.08888888888888889,6.67080964487121,Premier League
Q. Promes,2062,Midfielder,82.8809523809524,3.0238095238095237,1.1428571428571428,0.5,0.21428571428571427,24.428571428571427,2.261904761904762,75.88462369074614,0.0,0.047619047619047616,0.0,0.2857142857142857,0.0,7.4523809523809526,3.1904761904761907,2.5476190476190474,1.3095238095238093,0.14285714285714285,7.255539358600582,Premier League
R. Vormer,79,Midfielder,87.00000000000001,0.0,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,Jupiler Pro League
K. Strootman,1916,Midfielder,70.43396226415094,0.5094339622641509,0.1509433962264151,0.03773584905660377,0.018867924528301886,30.169811320754718,0.9056603773584906,79.03055846658778,0.0,0.15094339622641512,0.03773584905660377,0.7358490566037736,0.0,6.716981132075472,3.1132075471698117,0.4339622641509434,0.2830188679245283,0.1320754716981132,6.661528447870288,Serie A
M. Depay,667,Attacker,72.17543859649123,2.175438596491228,0.9824561403508771,0.42105263157894735,0.2807017543859649,19.70175438596491,1.631578947368421,74.8931241949235,0.0,0.05263157894736842,0.0,0.21052631578947367,0.0,7.350877192982456,2.9649122807017543,2.526315789473684,1.368421052631579,0.07017543859649122,7.074534610318114,Ligue 1
J. Cillessen,124,Goalkeeper,85.11111111111111,0.0,0.0,0.0,0.0,10.5,0.05555555555555555,64.97205075445817,1.5555555555555556,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,6.281695177640604,Copa del Rey
F. de Jong,538,Midfielder,67.15384615384616,0.5,0.11538461538461539,0.038461538461538464,0.2692307692307692,48.88461538461538,1.3461538461538463,88.62721893491123,0.0,0.0,0.0,0.9230769230769231,0.0,7.153846153846153,5.346153846153846,2.230769230769231,2.076923076923077,0.07692307692307693,7.22899325443787,Eredivisie
A. Danjuma,83,Attacker,85.0,0.0,0.0,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,Eerste Divisie
D. van de Beek,547,Midfielder,82.83333333333336,1.8095238095238095,0.7142857142857143,0.33333333333333337,0.14285714285714285,32.11904761904762,1.3095238095238095,78.53632586461501,0.0,0.14285714285714285,0.0,0.8333333333333334,0.0,7.428571428571429,3.9761904761904763,1.5,1.119047619047619,0.11904761904761904,7.224212138812435,Eredivisie
D. Blind,531,Defender,68.39285714285714,0.25,0.03571428571428571,0.03571428571428571,0.07142857142857142,26.107142857142858,0.6071428571428571,64.09162848812994,0.0,0.21428571428571427,0.0,0.8928571428571428,0.0,4.2857142857142865,2.2857142857142856,0.21428571428571427,0.10714285714285714,0.14285714285714285,6.342023898375675,Premier League
V. van Dijk,290,Defender,87.58333333333333,1.222222222222222,0.49999999999999994,0.027777777777777776,0.0,68.94444444444444,0.33333333333333337,84.73765432098764,0.0,0.888888888888889,0.16666666666666666,1.5,0.0,10.88888888888889,7.75,0.1111111111111111,0.05555555555555555,0.05555555555555555,7.174007333333333,Premier League
K. Tete,657,Defender,78.05555555555557,0.33333333333333337,0.08333333333333333,0.027777777777777776,0.1111111111111111,23.444444444444443,0.4722222222222222,75.07470520010689,0.0,0.0,0.0,1.0,0.0,6.166666666666666,3.2222222222222223,0.861111111111111,0.3888888888888889,0.16666666666666669,6.444919498708024,Ligue 1
M. de Ligt,532,Defender,87.54545454545456,0.75,0.18181818181818182,0.06818181818181818,0.045454545454545456,44.18181818181818,0.22727272727272727,85.2779864763336,0.0,0.11363636363636363,0.13636363636363635,1.3636363636363635,0.0,6.681818181818182,3.7272727272727275,0.38636363636363635,0.3409090909090909,0.25,6.877729294100792,Eredivisie
N. Aké,18861,Defender,85.74000000000001,0.36,0.16,0.04,0.06,26.64,0.18,78.34991051520001,0.0,1.06,0.48,0.96,0.0,6.52,3.7,0.2,0.18,0.16,6.6406326595200005,Premier League
D. Dumfries,226,Defender,88.0,0.7297297297297297,0.24324324324324326,0.10810810810810811,0.1891891891891892,27.7027027027027,0.7837837837837838,73.78378378378379,0.0,0.35135135135135137,0.13513513513513514,1.162162162162162,0.0,12.756756756756756,6.513513513513513,2.4864864864864864,1.3513513513513513,0.21621621621621623,6.874140997078159,Eredivisie
