player_name,player_id,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
B. Matuidi,869,Midfielder,67.86538461538461,0.6923076923076923,0.17307692307692307,0.07692307692307693,0.019230769230769232,36.519230769230774,0.6538461538461539,88.62671398497952,0.0,0.2692307692307692,0.038461538461538464,1.0384615384615385,0.0,8.461538461538462,3.9038461538461533,0.9807692307692307,0.6346153846153846,0.07692307692307693,6.768800494993173,Serie A
S. Nzonzi,780,Midfielder,82.18749999999999,0.7708333333333334,0.16666666666666666,0.041666666666666664,0.041666666666666664,58.125,0.5625,86.54772911542729,0.0,0.2708333333333333,0.08333333333333333,1.0208333333333333,0.0,8.625,5.6875,0.5208333333333333,0.4375,0.08333333333333333,6.965429446147401,La Liga
A. Griezmann,56,Attacker,77.60714285714288,2.2142857142857144,1.125,0.5535714285714285,0.23214285714285715,22.571428571428573,1.1964285714285714,74.9661762026239,0.0,0.07142857142857142,0.017857142857142856,0.375,0.0,7.6607142857142865,3.5714285714285716,1.2321428571428572,0.7857142857142857,0.1607142857142857,7.409939848647048,La Liga
T. Lemar,45,Midfielder,72.76086956521739,1.065217391304348,0.2608695652173913,0.08695652173913043,0.17391304347826086,21.82608695652174,1.2608695652173914,76.90132929522245,0.0,0.08695652173913043,0.021739130434782608,0.4347826086956522,0.0,6.260869565217392,3.0,2.152173913043478,1.1304347826086956,0.043478260869565216,6.538411471193539,Ligue 1
K. Mbappé,278,Attacker,77.81632653061223,1.1020408163265305,0.6122448979591837,0.42857142857142855,0.12244897959183673,9.46938775510204,0.5714285714285714,65.34664978027861,0.0,0.0,0.0,0.20408163265306123,0.0,3.387755102040816,1.7959183673469388,1.7959183673469388,1.2653061224489794,0.08163265306122448,6.711541230998259,Ligue 1
N. Fekir,668,Attacker,80.78571428571429,2.5952380952380953,1.3095238095238095,0.5476190476190476,0.21428571428571427,30.214285714285715,1.8333333333333333,82.85660295864376,0.0,0.16666666666666666,0.0,0.21428571428571427,0.0,14.595238095238095,7.928571428571429,3.8095238095238098,2.9047619047619047,0.23809523809523808,7.527923541657026,Ligue 1
P. Pogba,904,Midfielder,74.69565217391306,2.152173913043478,0.5434782608695652,0.13043478260869565,0.2608695652173913,41.26086956521739,1.1304347826086958,81.60509003326891,0.0,0.7391304347826086,0.0,0.5652173913043478,0.0,10.869565217391303,5.934782608695651,2.760869565217392,2.0217391304347823,0.15217391304347827,7.0941528090951635,Premier League
B. Pavard,2725,Defender,88.22222222222223,0.24444444444444444,0.06666666666666667,0.022222222222222223,0.0,38.82222222222222,0.24444444444444446,79.44173388203018,0.0,0.1111111111111111,0.17777777777777778,1.6888888888888889,0.0,7.733333333333333,4.444444444444445,0.3333333333333333,0.2222222222222222,0.06666666666666667,6.925001437673525,Bundesliga
F. Thauvin,1922,Attacker,74.55357142857144,2.6964285714285716,1.0892857142857144,0.4642857142857143,0.23214285714285715,27.339285714285715,1.6607142857142856,73.70361328125,0.0,0.125,0.0,0.33928571428571425,0.0,10.767857142857142,5.232142857142858,3.8928571428571432,2.678571428571429,0.19642857142857142,7.274576710870593,Ligue 1
O. Dembélé,153,Attacker,51.9090909090909,0.7575757575757577,0.36363636363636365,0.18181818181818182,0.21212121212121213,13.090909090909092,1.0,76.26614711649887,0.0,0.15151515151515152,0.0,0.24242424242424243,0.0,5.909090909090909,2.545454545454545,2.333333333333333,1.4242424242424243,0.06060606060606061,6.44394240501226,La Liga
L. Hernández,33,Defender,78.85714285714286,0.32653061224489793,0.04081632653061224,0.02040816326530612,0.04081632653061224,27.836734693877553,0.30612244897959184,79.59448869093659,0.0,0.7346938775510204,0.04081632653061224,1.306122448979592,0.0,9.795918367346937,6.4897959183673475,1.0816326530612244,0.8163265306122449,0.2040816326530612,7.08526658966927,La Liga
P. Kimpembe,262,Defender,85.63265306122449,0.2653061224489796,0.08163265306122448,0.0,0.0,37.91836734693878,0.1020408163265306,83.19955848591887,0.0,0.08163265306122448,0.061224489795918366,0.5102040816326531,0.0,4.551020408163265,2.918367346938776,0.5102040816326531,0.42857142857142855,0.18367346938775508,6.207302301581827,Ligue 1
S. Umtiti,139,Defender,86.13043478260869,0.2391304347826087,0.13043478260869565,0.043478260869565216,0.0,50.69565217391305,0.06521739130434782,87.57385756554615,0.0,0.17391304347826086,0.13043478260869565,1.326086956521739,0.0,6.130434782608696,4.108695652173913,0.32608695652173914,0.2608695652173913,0.15217391304347827,7.016691665981754,La Liga
R. Varane,742,Defender,83.25531914893618,0.40425531914893614,0.0425531914893617,0.0,0.02127659574468085,38.21276595744681,0.19148936170212766,88.32124476989378,0.0,0.2553191489361702,0.23404255319148937,1.0425531914893615,0.0,5.170212765957446,3.3617021276595747,0.3191489361702128,0.2765957446808511,0.1276595744680851,6.9328485365539265,La Liga
C. Tolisso,519,Midfielder,65.45454545454545,1.090909090909091,0.49090909090909096,0.23636363636363633,0.12727272727272726,31.509090909090908,0.6727272727272728,79.96237721467114,0.0,0.05454545454545454,0.01818181818181818,0.36363636363636365,0.0,5.163636363636364,2.5636363636363635,0.5272727272727273,0.16363636363636364,0.14545454545454545,6.791576338803524,Bundesliga
S. Mandanda,1897,Goalkeeper,88.34042553191489,0.0,0.0,0.0,0.0,13.361702127659575,0.0,63.16484786607977,1.9361702127659575,0.0,0.0,0.0,1.0212765957446808,0.2127659574468085,0.19148936170212766,0.0,0.0,0.02127659574468085,6.600124052040492,Ligue 1
D. Sidibé,102,Defender,81.94444444444443,0.5555555555555556,0.2222222222222222,0.08333333333333333,0.19444444444444445,35.05555555555556,0.9444444444444444,79.75858410493827,0.0,0.1388888888888889,0.0,1.4166666666666665,0.0,8.777777777777779,4.722222222222222,1.5,0.6111111111111112,0.16666666666666666,6.724673170331791,Ligue 1
B. Mendy,623,Defender,58.84615384615384,0.5384615384615385,0.23076923076923078,0.0,0.07692307692307693,19.307692307692307,0.846153846153846,74.17807499737405,0.0,0.38461538461538464,0.0,0.6153846153846154,0.0,3.307692307692308,1.2307692307692306,0.7692307692307692,0.38461538461538464,0.3076923076923077,6.023423549595603,Premier League
O. Giroud,2295,Attacker,50.54901960784314,1.450980392156863,0.4901960784313726,0.3529411764705882,0.0784313725490196,8.843137254901961,0.5686274509803921,63.988537812845465,0.0,0.19607843137254902,0.0392156862745098,0.058823529411764705,0.0,6.0392156862745106,2.88235294117647,0.27450980392156865,0.23529411764705882,0.0196078431372549,6.790792090452301,Premier League
H. Lloris,159,Goalkeeper,86.19607843137257,0.0,0.0,0.0,0.0,17.11764705882353,0.0392156862745098,71.27500868045163,2.176470588235294,0.0196078431372549,0.0,0.0392156862745098,0.8431372549019608,0.411764705882353,0.29411764705882354,0.0196078431372549,0.0196078431372549,0.0196078431372549,6.80767638011997,Premier League
N. Kanté,2290,Midfielder,86.18867924528301,0.6037735849056604,0.09433962264150944,0.018867924528301886,0.03773584905660377,47.37735849056604,0.9433962264150944,86.99122905181574,0.0,2.2452830188679247,0.07547169811320754,2.2830188679245285,0.0,9.584905660377357,5.037735849056603,1.660377358490566,1.2830188679245282,0.07547169811320754,7.097151661725057,Premier League
