player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating
L. Biglia,Midfielder,77.78125,0.40625,0.125,0.0625,0.0,37.4375,0.625,90.0625,0.0,1.1875,0.09375,0.9375,0.0,7.03125,3.71875,0.34375,0.25,7.0,6.965624999999999
J. Mascherano,Defender,88.38095238095238,0.09523809523809523,0.047619047619047616,0.0,0.0,26.095238095238095,0.23809523809523808,84.28117913832199,0.0,0.2857142857142857,0.0,0.38095238095238093,0.0,3.4761904761904763,1.7142857142857144,0.23809523809523808,0.19047619047619047,7.0,6.840022675736962
S. Agüero,Attacker,67.25862068965516,2.8965517241379306,1.2068965517241381,0.5689655172413793,0.1724137931034483,16.448275862068968,0.7586206896551725,79.39744351961951,0.0,0.4137931034482758,0.017241379310344827,0.20689655172413796,0.0,5.913793103448277,2.6379310344827585,1.862068965517241,1.1206896551724137,6.0,7.199613239595718
G. Higuaín,Attacker,76.05454545454546,2.090909090909091,0.6363636363636364,0.27272727272727276,0.01818181818181818,11.618181818181817,0.6727272727272727,73.76554169797144,0.0,0.3090909090909091,0.0,0.05454545454545454,0.0,4.890909090909091,1.709090909090909,1.1090909090909087,0.5818181818181819,6.018181818181818,6.800650104522914
W. Caballero,Goalkeeper,90.0,0.0,0.0,0.0,0.0,21.0,0.0,57.33333333333333,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5
M. Rojo,Defender,71.0,0.44999999999999996,0.25,0.05,0.0,16.450000000000003,0.2,67.76,0.0,0.4,0.15000000000000002,0.8999999999999999,0.0,3.3,1.9000000000000001,0.2,0.2,5.0,6.78699989
É. Banega,Midfielder,75.69117647058825,0.926470588235294,0.3088235294117647,0.1323529411764706,0.1323529411764706,41.30882352941177,1.3088235294117647,82.96128892733564,0.0,1.0294117647058822,0.08823529411764706,0.5735294117647057,0.0,9.11764705882353,4.602941176470589,1.7205882352941175,1.2352941176470587,27.014705882352942,7.144763503892733
E. Pérez,Midfielder,66.67500000000001,0.4,0.15,0.0,0.025,33.0,0.525,77.9175,0.0,1.1500000000000001,0.25,1.05,0.0,8.375,5.225,0.9250000000000002,0.65,5.025,6.693434175
F. Armani,Goalkeeper,91.46341463414635,0.0,0.0,0.0,0.0,11.536585365853659,0.0,51.8498330184329,2.1707317073170733,0.0,0.0,0.024390243902439025,0.6341463414634146,0.3414634146341463,0.3170731707317073,0.024390243902439025,0.024390243902439025,2.0,6.669100053595475
G. Mercado,Defender,79.6530612244898,0.4285714285714286,0.14285714285714285,0.12244897959183673,0.04081632653061224,26.48979591836735,0.08163265306122448,76.99291961682633,0.0,0.836734693877551,0.4285714285714286,0.816326530612245,0.0,7.224489795918368,3.979591836734694,0.12244897959183673,0.08163265306122448,14.0,6.825093929196169
G. Lo Celso,Midfielder,73.75,1.6071428571428572,0.75,0.3035714285714286,0.08928571428571427,30.714285714285715,0.8928571428571428,80.53206997084547,0.0,0.9285714285714286,0.017857142857142856,0.4642857142857143,0.0,9.803571428571427,5.160714285714286,2.589285714285714,1.5892857142857142,12.0,7.061061871720115
N. Tagliafico,Defender,87.10169491525423,0.8305084745762713,0.2711864406779661,0.1016949152542373,0.1016949152542373,33.559322033898304,0.728813559322034,76.59197906210767,0.0,1.2372881355932204,0.15254237288135594,1.6779661016949154,0.0,9.457627118644067,5.288135593220339,0.6271186440677966,0.3728813559322034,16.0,6.843659114370035
C. Ansaldi,Defender,73.44,1.56,0.44,0.12,0.08,17.04,1.44,73.88159999999999,0.0,1.04,0.16,0.64,0.0,9.96,5.48,3.16,2.08,3.0,7.1427193344
F. Fazio,Defender,79.09803921568627,0.7450980392156863,0.3137254901960784,0.09803921568627451,0.0,35.588235294117645,0.1568627450980392,77.19246893033925,0.0,0.5490196078431373,0.823529411764706,1.3137254901960782,0.0,7.196078431372549,4.784313725490195,0.4313725490196078,0.35294117647058826,6.0,6.938609250385907
P. Dybala,Attacker,60.690909090909095,1.6545454545454543,0.5818181818181819,0.2,0.07272727272727272,24.763636363636365,1.0909090909090908,85.2495867768595,0.0,0.21818181818181817,0.01818181818181818,0.3090909090909091,0.0,6.4727272727272736,3.309090909090909,2.036363636363636,1.1454545454545453,5.0,7.136391867768595
E. Salvio,Midfielder,52.4054054054054,1.3513513513513513,0.4864864864864865,0.16216216216216217,0.10810810810810811,12.18918918918919,0.6216216216216217,61.12962431607415,0.0,0.40540540540540543,0.05405405405405406,0.5675675675675677,0.0,6.486486486486487,2.5405405405405403,2.0540540540540544,1.0,3.0,6.044576580964365
N. Guzmán,Goalkeeper,90.0,0.0,0.0,0.0,0.0,19.36,0.02,79.45003584,2.42,0.04,0.0,0.08,0.82,0.7,0.58,0.1,0.1,5.0,6.889405886213759
M. Meza,Midfielder,68.15384615384616,1.096153846153846,0.34615384615384615,0.07692307692307693,0.07692307692307693,18.67307692307692,1.0961538461538463,68.43167967245546,0.0,0.8846153846153846,0.07692307692307693,0.1923076923076923,0.0,11.288461538461538,5.6730769230769225,3.2115384615384617,2.0,9.01923076923077,6.656547112586875
Á. Di María,Midfielder,76.82352941176471,1.8970588235294115,0.6617647058823529,0.29411764705882354,0.2058823529411765,22.029411764705884,1.2647058823529411,72.08856265983124,0.0,0.3235294117647059,0.029411764705882353,0.3970588235294118,0.0,4.750000000000001,1.9264705882352942,1.5882352941176467,0.7794117647058824,5.0,6.815540768535141
