player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating
M. Lustig,Defender,77.88524590163935,0.0819672131147541,0.03278688524590164,0.0819672131147541,0.03278688524590164,9.262295081967213,0.19672131147540983,22.717672404298156,0.0,0.21311475409836067,0.09836065573770492,0.29508196721311475,0.0,2.0491803278688523,1.180327868852459,0.04918032786885246,0.01639344262295082,7.0,2.623150670056084
A. Granqvist,Defender,88.41025641025641,0.2564102564102564,0.15384615384615385,0.20512820512820512,0.0,12.487179487179489,0.10256410256410256,38.84418145956608,0.0,0.02564102564102564,0.3333333333333333,0.5897435897435898,0.0,2.5384615384615383,1.5384615384615383,0.10256410256410256,0.10256410256410256,4.0,3.5875739644970412
S. Larsson,Midfielder,73.06976744186046,0.627906976744186,0.16279069767441862,0.06976744186046512,0.09302325581395349,21.13953488372093,1.0,57.1278427593441,0.0,0.3953488372093023,0.09302325581395349,0.3488372093023256,0.0,3.953488372093023,1.9069767441860466,0.18604651162790697,0.16279069767441862,7.0,5.733709448127847
O. Toivonen,Attacker,74.36842105263158,0.6842105263157894,0.3684210526315789,0.2631578947368421,0.15789473684210525,11.0,0.7894736842105263,43.32409972299168,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,7.947368421052632,3.8421052631578947,0.2631578947368421,0.15789473684210525,2.0,6.869053850415511
Oscar Hiljemark,Midfielder,65.03125,0.40625,0.15625,0.0625,0.0,12.0,0.375,64.28886694461107,0.0,0.3125,0.09375,0.40625,0.0,3.34375,1.46875,0.5,0.25,1.0,5.5610347952509445
M. Berg,Attacker,81.63793103448276,1.0344827586206895,0.6551724137931034,0.4827586206896552,0.0,5.0344827586206895,0.25862068965517243,28.425427446799784,0.0,0.13793103448275862,0.017241379310344827,0.13793103448275862,0.0,3.9827586206896552,1.5,0.2931034482758621,0.15517241379310345,6.0,3.340756206691541
F. Helander,Defender,82.03703703703704,0.4074074074074074,0.037037037037037035,0.0,0.0,23.444444444444446,0.07407407407407407,75.28979322257786,0.0,1.0,0.6666666666666666,0.5185185185185185,0.0,6.481481481481482,4.037037037037037,0.18518518518518517,0.14814814814814814,6.0,6.699388081085199
V. Claesson,Midfielder,76.21875,1.703125,0.5625,0.25,0.140625,18.0,1.28125,64.08750343322754,0.0,0.859375,0.109375,0.8125,0.0,8.109375,3.65625,1.03125,0.625,4.0,6.668359160430907
L. Augustinsson,Defender,88.74576271186442,0.4576271186440678,0.15254237288135594,0.03389830508474576,0.1694915254237288,30.83050847457627,0.8135593220338984,71.01290784354778,0.0,0.7457627118644069,0.22033898305084745,0.8135593220338981,0.0,7.203389830508475,3.64406779661017,0.6271186440677967,0.30508474576271183,6.0,6.7235910954868805
V. Lindelöf,Defender,87.55555555555556,0.15873015873015872,0.031746031746031744,0.047619047619047616,0.015873015873015872,32.61904761904762,0.1111111111111111,77.09177722207271,0.0,0.7301587301587301,0.30158730158730157,0.7301587301587301,0.0,4.5396825396825395,2.7936507936507935,0.19047619047619047,0.19047619047619047,4.0,6.6010213742018395
E. Krafth,Defender,79.40425531914893,0.2127659574468085,0.10638297872340426,0.02127659574468085,0.0425531914893617,18.234042553191486,0.3829787234042553,68.57814230069548,0.0,0.723404255319149,0.276595744680851,0.5106382978723404,0.0,6.127659574468085,3.148936170212766,0.5319148936170213,0.2127659574468085,3.0,6.547836412322854
R. Olsen,Goalkeeper,89.03333333333333,0.0,0.0,0.0,0.0,14.783333333333331,0.016666666666666666,56.95488395061728,2.6166666666666663,0.0,0.0,0.0,1.1333333333333333,0.3333333333333333,0.2833333333333333,0.0,0.0,3.0,6.579034320987655
K. Johnsson,Goalkeeper,87.5,0.0,0.0,0.0,0.0,9.208333333333334,0.0,48.631510416666664,1.8333333333333333,0.0,0.0,0.0,1.4166666666666667,0.5,0.4583333333333333,0.0,0.0,0.0,5.9854166666666675
G. Svensson,Defender,71.36363636363635,0.5454545454545454,0.18181818181818182,0.06818181818181818,0.022727272727272728,28.136363636363633,0.38636363636363635,70.85929922819481,0.0,1.0454545454545454,0.2272727272727273,1.1363636363636362,0.0,7.0227272727272725,3.9545454545454546,0.3636363636363636,0.25,4.0,6.492056215012637
J. Guidetti,Attacker,34.72222222222223,0.36111111111111116,0.16666666666666669,0.08333333333333333,0.027777777777777776,4.083333333333333,0.3611111111111111,61.330375514403315,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,2.472222222222222,0.861111111111111,0.1111111111111111,0.027777777777777776,4.0,6.188184001157408
K. Nordfeldt,Goalkeeper,84.39285714285714,0.0,0.0,0.0,0.03571428571428571,24.0,0.03571428571428571,80.42602040816328,2.0714285714285716,0.03571428571428571,0.0,0.0,1.2857142857142858,0.5,0.32142857142857145,0.0,0.0,1.0,6.555867346938775
A. Ekdal,Midfielder,80.98,0.44,0.06,0.0,0.0,36.82,0.48000000000000004,76.901728,0.0,1.04,0.27999999999999997,1.3600000000000003,0.0,9.34,5.58,1.06,0.9199999999999999,8.0,6.7665524
I. Kiese Thelin,Attacker,32.060606060606055,0.5151515151515151,0.21212121212121213,0.09090909090909091,0.0,3.4545454545454546,0.15151515151515152,42.69460444667056,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,3.8181818181818183,1.5757575757575757,0.12121212121212122,0.030303030303030304,5.0,6.035240515875004
