player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
Łukasz Teodorczyk,Attacker,74.96969696969697,0.36363636363636365,0.12121212121212122,0.45454545454545453,0.030303030303030304,2.393939393939394,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,2.5757575757575757,1.121212121212121,0.12121212121212122,0.0,0.2727272727272727,0.0,Jupiler Pro League
Ł. Piszczek,Defender,82.91666666666666,0.6666666666666667,0.19444444444444445,0.0,0.1111111111111111,37.72222222222222,0.8611111111111112,77.22685185185185,0.0,0.25,0.16666666666666666,1.4166666666666665,0.0,8.61111111111111,5.111111111111111,0.9722222222222223,0.5833333333333334,0.1111111111111111,6.8930552314814815,Bundesliga
S. Peszko,Midfielder,77.8076923076923,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,Ekstraklasa
J. Błaszczykowski,Midfielder,60.69230769230769,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,15.461538461538462,0.6923076923076923,68.87573964497042,0.0,0.07692307692307693,0.15384615384615385,0.5384615384615385,0.0,7.153846153846154,3.153846153846154,1.3846153846153846,0.5384615384615385,0.0,6.550295857988166,Bundesliga
J. Góralski,Midfielder,59.65,0.1,0.0,0.0,0.0,10.35,0.1,21.78125,0.0,0.0,0.0,1.15,0.0,3.6,2.15,0.0,0.0,0.25,1.8157142125,First League
M. Pazdan,Defender,87.29729729729729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.0,Ekstraklasa
K. Grosicki,Midfielder,57.38461538461539,2.0256410256410255,0.717948717948718,0.23076923076923078,0.1282051282051282,13.615384615384615,1.1794871794871795,66.92965154503615,0.0,0.02564102564102564,0.0,0.4358974358974359,0.0,4.589743589743589,1.6666666666666665,1.4615384615384615,0.7692307692307693,0.07692307692307693,6.932281262327416,Championship
B. Bereszyński,Defender,78.42424242424244,0.15151515151515152,0.0,0.0,0.030303030303030304,31.03030303030303,0.36363636363636365,79.77516208921168,0.0,0.45454545454545453,0.18181818181818182,0.9090909090909091,0.0,7.121212121212121,4.2727272727272725,1.0303030303030303,0.7575757575757576,0.15151515151515152,6.816272053538137,Serie A
B. Bialkowski,Goalkeeper,90.0,0.0,0.0,0.0,0.0,12.369565217391305,0.0,41.98015122873346,3.369565217391304,0.0,0.0,0.021739130434782608,1.3043478260869565,0.5652173913043478,0.5217391304347826,0.0,0.0,0.0,6.832324586483932,Championship
G. Krychowiak,Midfielder,64.36363636363637,0.606060606060606,0.12121212121212122,0.0,0.09090909090909091,23.030303030303028,0.5454545454545454,73.30951387149736,0.0,1.2121212121212122,0.15151515151515152,1.5757575757575757,0.0,8.272727272727273,4.333333333333333,1.0606060606060606,0.7272727272727273,0.09090909090909091,6.713336392687204,Premier League
K. Glik,Defender,90.0,0.5625,0.20833333333333331,0.08333333333333333,0.0625,32.666666666666664,0.1875,76.20494249131944,0.0,0.14583333333333334,0.0625,1.2291666666666665,0.0,6.8125,4.166666666666666,0.10416666666666666,0.08333333333333333,0.1875,6.8249063565809465,Ligue 1
R. Kurzawa,Midfielder,86.73809523809524,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,Ekstraklasa
A. Jędrzejczyk,Defender,81.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,Ekstraklasa
M. Rybus,Defender,76.58620689655173,0.5517241379310345,0.20689655172413793,0.034482758620689655,0.0,29.689655172413794,0.3103448275862069,80.99225060478085,0.0,0.41379310344827586,0.10344827586206896,1.6551724137931034,0.0,8.172413793103448,4.068965517241379,0.4482758620689655,0.20689655172413793,0.1724137931034483,6.629873976136784,Premier League
T. Cionek,Defender,85.65714285714286,0.22857142857142856,0.11428571428571428,0.05714285714285714,0.0,15.942857142857143,0.05714285714285714,53.040339858392336,0.0,0.2571428571428571,0.17142857142857143,1.0,0.0,4.714285714285714,2.7142857142857144,0.37142857142857144,0.2857142857142857,0.19999999999999998,4.973694561805914,Serie B
R. Lewandowski,Attacker,76.59615384615384,3.8461538461538463,1.6730769230769231,0.7884615384615385,0.07692307692307693,14.269230769230768,0.7884615384615384,77.5520027309968,0.0,0.09615384615384616,0.0,0.15384615384615385,0.0,9.211538461538462,3.884615384615384,1.7884615384615383,0.5769230769230769,0.09615384615384616,7.303481830962675,Bundesliga
Ł. Fabiański,Goalkeeper,88.84615384615385,0.0,0.0,0.0,0.0,15.23076923076923,0.02564102564102564,52.96515450361604,3.5128205128205128,0.0,0.0,0.0,1.435897435897436,0.5384615384615384,0.4358974358974359,0.0,0.0,0.0,6.908611860618015,Premier League
J. Bednarek,Defender,84.63636363636364,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,19.81818181818182,0.09090909090909091,70.57851239669421,0.0,0.6363636363636364,0.18181818181818182,1.5454545454545454,0.0,5.2727272727272725,2.4545454545454546,0.09090909090909091,0.09090909090909091,0.36363636363636365,6.340495867768595,Premier League
