player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
H. Ayala,Defender,85.71111111111111,0.5333333333333333,0.1111111111111111,0.022222222222222223,0.044444444444444446,52.48888888888889,0.13333333333333333,82.19390946502057,0.0,1.9333333333333333,0.5555555555555556,2.7333333333333334,0.0,10.28888888888889,6.2,0.044444444444444446,0.044444444444444446,0.1111111111111111,7.025739304032922,Liga MX
Giovani dos Santos Ramírez,Attacker,80.875,1.71875,0.53125,0.25,0.09375,23.21875,1.21875,83.0354243516922,0.0,0.0,0.0,0.15625,0.0,4.375,1.90625,1.1875,0.65625,0.09375,6.899503203503787,Major League Soccer
Oribe Peralta Morones,Attacker,77.44,2.24,0.78,0.21999999999999997,0.1,17.7,1.38,68.3643184,0.0,0.76,0.08,0.3,0.0,14.26,5.3,1.54,0.66,0.22,6.712283214418719,Liga MX
Rafael Márquez Álvarez,Defender,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Confederations Cup
M. Layún,Defender,62.32500000000001,0.7500000000000001,0.24999999999999997,0.1,0.0,12.950000000000001,0.4250000000000001,60.500642812500004,0.0,0.25,0.05,0.6250000000000001,0.0,3.6749999999999994,2.1,0.475,0.4,0.15,6.220099428815937,La Liga
C. Vela,Attacker,42.70833333333333,0.7083333333333333,0.25,0.08333333333333333,0.0,12.166666666666666,0.75,74.15625,0.0,0.0,0.0,0.0,0.0,4.541666666666667,3.0,1.3333333333333333,0.9583333333333334,0.041666666666666664,6.5246742421874995,La Liga
M. Fabián,Midfielder,55.16666666666667,1.75,0.41666666666666663,0.16666666666666666,0.0,16.083333333333332,0.6666666666666666,79.47916666666666,0.0,0.25,0.0,0.41666666666666663,0.0,6.416666666666666,2.6666666666666665,1.5833333333333333,0.6666666666666666,0.0,6.4999996875,Bundesliga
G. Ochoa,Goalkeeper,90.68181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,Jupiler Pro League
H. Moreno,Defender,69.89655172413794,0.3103448275862069,0.13793103448275862,0.06896551724137931,0.0,25.862068965517242,0.10344827586206896,71.57466683119507,0.0,0.06896551724137931,0.06896551724137931,0.6206896551724138,0.0,3.103448275862069,2.0,0.0,0.0,0.10344827586206896,5.659770849502386,La Liga
J. Gallardo,Defender,80.54,1.56,0.68,0.14,0.1,18.9,0.84,65.429056,0.0,1.28,0.32,1.06,0.0,13.46,7.3,2.52,1.34,0.06,6.461810432,Liga MX
A. Guardado,Midfielder,75.82051282051283,0.8717948717948718,0.23076923076923078,0.07692307692307693,0.20512820512820512,33.256410256410255,1.2564102564102564,81.73145477301496,0.0,0.1794871794871795,0.0,0.5641025641025641,0.0,6.692307692307692,3.0769230769230766,0.8461538461538461,0.5641025641025641,0.2564102564102564,6.810419745499985,La Liga
A. Talavera,Goalkeeper,89.04166666666667,0.0,0.0,0.0,0.0,17.666666666666668,0.2916666666666667,51.4984130859375,3.6666666666666665,0.0,0.0,0.041666666666666664,1.25,1.125,0.9583333333333334,0.0,0.0,0.041666666666666664,6.583242416381836,Liga MX
J. Hernández,Attacker,57.225,0.75,0.4,0.25,0.0,8.025,0.55,70.02620624999999,0.0,0.275,0.025,0.175,0.0,5.925,2.85,1.025,0.6500000000000001,0.075,6.700732026449999,Premier League
É. Gutiérrez,Midfielder,74.55,1.375,0.5,0.15,0.175,44.975,1.325,81.03820312500001,0.0,1.8,0.175,1.1,0.0,14.0,6.95,3.2,1.925,0.075,6.7395631374843745,Liga MX
C. Salcedo,Defender,78.58620689655173,0.1724137931034483,0.06896551724137931,0.0,0.0,35.758620689655174,0.034482758620689655,78.90770429291894,0.0,0.10344827586206896,0.06896551724137931,0.896551724137931,0.0,6.517241379310345,3.4482758620689653,0.20689655172413793,0.06896551724137931,0.27586206896551724,6.778013169871665,Bundesliga
J. dos Santos,Midfielder,73.44999999999999,0.55,0.1,0.05,0.0,28.0,0.55,76.896,0.0,0.0,0.0,0.6,0.0,4.5,1.95,0.8,0.55,0.2,5.820217631999999,Major League Soccer
J. Corona,Goalkeeper,89.11904761904762,0.047619047619047616,0.0,0.0,0.0,20.952380952380953,0.047619047619047616,68.45238095238096,3.5,0.023809523809523808,0.0,0.047619047619047616,1.3571428571428572,0.6666666666666666,0.42857142857142855,0.047619047619047616,0.047619047619047616,0.14285714285714285,6.747448979591837,Liga MX
J. Aquino,Midfielder,78.20454545454545,1.2272727272727273,0.4318181818181818,0.11363636363636363,0.13636363636363635,32.88636363636363,2.3636363636363638,82.42871580663889,0.0,1.3863636363636365,0.022727272727272728,1.2727272727272727,0.0,14.204545454545455,7.409090909090909,4.840909090909091,2.3863636363636362,0.11363636363636363,6.985212505361389,Liga MX
J. Corona,Attacker,52.5,0.6190476190476191,0.16666666666666666,0.09523809523809523,0.07142857142857142,15.690476190476192,0.7142857142857143,75.67895032162525,0.0,0.023809523809523808,0.0,0.7857142857142857,0.0,8.023809523809524,4.166666666666667,2.761904761904762,1.5,0.14285714285714285,6.562293271105212,Primeira Liga
H. Herrera,Midfielder,83.46,0.9,0.22,0.1,0.1,31.54,0.98,75.31272355200001,0.0,0.26,0.04,1.08,0.0,9.6,5.0,0.94,0.7,0.21999999999999997,6.642524267515488,Primeira Liga
