match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating
0,home,Yann Sommer,G,120,0,0,0,0,32,0,78%,4,0,0,1,1,0,0,0,0,0,lost,2-2,7.0
0,home,Stephan Lichtsteiner,D,120,0,0,0,0,22,1,73%,0,0,0,2,0,6,5,0,0,0,lost,2-2,6.7
0,home,Fabian Schär,D,120,4,1,0,0,56,0,86%,0,0,0,5,0,4,2,0,0,1,lost,2-2,7.6
0,home,Johan Djourou,D,120,3,1,0,0,67,1,93%,0,0,0,1,0,5,2,0,0,1,lost,2-2,6.9
0,home,Ricardo Rodríguez,D,120,6,2,0,0,65,5,83%,0,0,0,0,0,11,8,2,1,0,lost,2-2,8.0
0,home,Valon Behrami,M,77,1,0,0,0,48,0,98%,0,0,0,1,0,14,6,0,0,0,lost,2-2,6.7
0,home,Granit Xhaka,M,120,1,0,0,0,88,3,88%,0,0,0,3,0,11,5,1,1,0,lost,2-2,7.6
0,home,Xherdan Shaqiri,M,120,3,2,1,0,47,3,92%,0,0,0,0,0,10,2,4,2,0,lost,2-2,7.9
0,home,Blerim Džemaili,M,58,3,1,0,0,11,0,78%,0,0,0,0,0,8,5,1,1,0,lost,2-2,6.9
0,home,Admir Mehmedi,M,70,2,0,0,0,21,1,72%,0,0,0,0,0,9,3,0,0,0,lost,2-2,6.4
0,home,Haris Seferović,F,120,2,0,0,0,28,3,68%,0,0,0,2,0,10,4,1,1,0,lost,2-2,7.3
0,home,Gélson Fernandes,M,43,0,0,0,0,21,2,91%,0,0,0,2,0,4,2,0,0,0,lost,2-2,7.0
0,home,Breel Embolo,F,62,1,0,0,0,11,0,57%,0,0,0,0,0,14,5,3,1,0,lost,2-2,6.4
0,home,Eren Derdiyok,F,50,3,1,0,1,6,1,85%,0,0,0,1,0,5,4,0,0,0,lost,2-2,6.9
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-2,0
0,away,Łukasz Fabiański,G,120,0,0,0,0,27,0,69%,7,0,0,0,1,2,2,0,0,0,won,2-2,7.8
0,away,Łukasz Piszczek,D,120,1,0,0,0,27,0,79%,0,0,0,1,0,9,6,2,2,0,won,2-2,7.0
0,away,Kamil Glik,D,120,1,0,0,0,49,0,86%,0,0,0,1,0,7,2,0,0,0,won,2-2,7.1
0,away,Michał Pazdan,D,120,1,0,0,0,48,0,81%,0,0,0,3,0,5,1,0,0,1,won,2-2,7.0
0,away,Artur Jędrzejczyk,D,120,0,0,0,0,46,1,82%,0,0,0,5,0,12,6,1,0,1,won,2-2,7.0
0,away,Jakub Błaszczykowski,M,120,2,2,1,0,28,4,82%,0,0,0,1,0,22,10,3,2,0,won,2-2,7.8
0,away,Grzegorz Krychowiak,M,120,1,0,0,0,60,1,90%,0,0,0,2,0,8,7,0,0,0,won,2-2,7.5
0,away,Krzysztof Mączyński,M,101,2,0,0,0,39,0,83%,0,0,0,1,0,10,6,0,0,0,won,2-2,7.0
0,away,Kamil Grosicki,M,104,3,0,0,1,22,3,75%,0,0,0,0,0,6,2,5,2,0,won,2-2,6.9
0,away,Arkadiusz Milik,F,120,5,1,0,0,24,3,82%,0,0,0,0,0,7,4,0,0,0,won,2-2,7.2
0,away,Robert Lewandowski,F,120,4,2,0,0,25,1,67%,0,0,0,0,0,19,10,0,0,0,won,2-2,7.2
0,away,Tomasz Jodłowiec,M,19,0,0,0,0,8,0,80%,0,0,0,0,0,0,0,0,0,0,won,2-2,6.8
0,away,Sławomir Peszko,F,16,0,0,0,0,4,0,80%,0,0,0,0,0,4,2,0,0,0,won,2-2,6.5
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-2,0
1,home,Wayne Hennessey,G,90,0,0,0,0,19,0,65%,3,0,0,0,0,0,0,0,0,0,won,1-0,7.5
1,home,James Chester,D,90,0,0,0,0,56,0,83%,0,0,0,2,0,16,9,1,1,0,won,1-0,7.8
1,home,Ashley Williams,D,90,0,0,0,0,33,0,80%,0,0,0,1,0,9,5,0,0,0,won,1-0,7.6
1,home,Ben Davies,D,90,0,0,0,0,36,0,73%,0,0,0,2,0,8,5,1,1,0,won,1-0,7.2
1,home,Chris Gunter,D,90,0,0,0,0,20,0,58%,0,0,0,0,0,7,5,0,0,0,won,1-0,6.7
1,home,Joe Allen,M,90,0,0,0,0,30,1,78%,0,0,0,2,0,18,10,1,0,0,won,1-0,7.1
1,home,Joe Ledley,M,63,0,0,0,0,28,0,84%,0,0,0,0,0,7,2,0,0,0,won,1-0,6.6
1,home,Aaron Ramsey,M,90,2,0,0,0,41,1,80%,0,0,0,1,0,14,4,2,1,1,won,1-0,6.4
1,home,Neil Taylor,D,90,1,0,0,0,12,1,66%,0,0,0,0,0,9,2,0,0,1,won,1-0,6.2
1,home,Gareth Bale,F,90,2,1,0,0,21,0,61%,0,0,0,1,0,15,9,5,2,0,won,1-0,6.9
1,home,Sam Vokes,F,55,2,0,0,0,5,0,45%,0,0,0,0,0,13,6,0,0,0,won,1-0,6.2
1,home,Jonathan Williams,M,27,0,0,0,0,6,0,66%,0,0,0,0,0,5,2,3,2,0,won,1-0,6.4
1,home,Hal Robson-Kanu,F,35,0,0,0,0,5,0,100%,0,0,0,0,0,3,1,1,0,0,won,1-0,6.4
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
1,away,Michael McGovern,G,90,0,0,0,0,14,0,48%,1,0,0,0,1,0,0,0,0,0,lost,1-0,6.4
1,away,Craig Cathcart,D,90,0,0,0,0,17,0,77%,0,0,0,0,0,5,3,0,0,0,lost,1-0,6.6
1,away,Gareth McAuley,D,84,0,0,0,0,14,0,77%,0,0,0,1,0,7,3,0,0,0,lost,1-0,6.3
1,away,Jonny Evans,D,90,0,0,0,0,30,2,73%,0,0,0,0,0,12,7,2,2,0,lost,1-0,7.2
1,away,Aaron Hughes,D,90,0,0,0,0,13,1,65%,0,0,0,4,0,5,4,0,0,0,lost,1-0,7.0
1,away,Corry Evans,M,90,0,0,0,0,24,1,85%,0,0,0,3,0,10,6,2,2,0,lost,1-0,7.4
1,away,Steven Davis,M,90,0,0,0,0,34,0,73%,0,0,0,1,0,15,9,1,1,1,lost,1-0,6.5
1,away,Oliver Norwood,M,79,1,1,0,0,29,0,76%,0,0,0,2,0,10,7,1,1,0,lost,1-0,7.5
1,away,Stuart Dallas,M,90,1,1,0,0,19,1,76%,0,0,0,0,0,13,4,4,1,1,lost,1-0,6.0
1,away,Jamie Ward,M,69,2,1,0,0,16,0,80%,0,0,0,0,0,13,4,1,0,0,lost,1-0,6.3
1,away,Kyle Lafferty,F,90,1,0,0,0,11,0,44%,0,0,0,1,0,27,15,4,1,0,lost,1-0,6.7
1,away,Conor Washington,F,21,0,0,0,0,2,0,100%,0,0,0,0,0,3,1,1,0,0,lost,1-0,6.4
1,away,Josh Magennis,F,6,0,0,0,0,0,0,0%,0,0,0,0,0,3,0,1,0,0,lost,1-0,6.3
1,away,Niall McGinn,F,11,0,0,0,0,1,0,50%,0,0,0,0,0,1,1,0,0,0,lost,1-0,6.5
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
2,home,Danijel Subašić,G,120,0,0,0,0,17,0,77%,1,0,0,0,1,0,0,0,0,0,lost,0-1,6.5
2,home,Darijo Srna,D,120,1,0,0,0,45,6,78%,0,0,0,2,0,26,19,5,2,0,lost,0-1,7.7
2,home,Vedran Ćorluka,D,119,0,0,0,0,83,1,81%,0,0,0,2,0,11,10,0,0,0,lost,0-1,7.5
2,home,Domagoj Vida,D,120,4,0,0,0,87,0,94%,0,0,0,2,0,6,3,0,0,0,lost,0-1,7.3
2,home,Ivan Strinić,D,120,0,0,0,0,43,0,84%,0,0,0,1,0,7,4,2,0,0,lost,0-1,6.5
2,home,Luka Modrić,M,120,1,0,0,0,95,1,81%,0,0,0,4,0,14,11,6,5,0,lost,0-1,7.9
2,home,Milan Badelj,M,120,0,0,0,0,73,1,83%,0,0,0,3,0,15,8,1,1,0,lost,0-1,6.8
2,home,Marcelo Brozović,M,120,2,0,0,0,39,2,72%,0,0,0,2,0,19,12,2,2,0,lost,0-1,7.5
2,home,Ivan Rakitić,M,110,0,0,0,0,35,2,76%,0,0,0,1,0,17,10,2,1,0,lost,0-1,7.2
2,home,Ivan Perišić,M,120,7,0,0,0,34,0,73%,0,0,0,1,0,15,7,1,0,0,lost,0-1,6.8
2,home,Mario Mandžukić,F,88,1,0,0,0,23,0,79%,0,0,0,0,0,10,8,0,0,0,lost,0-1,7.0
2,home,Nikola Kalinić,F,32,1,0,0,0,4,1,66%,0,0,0,0,0,4,1,0,0,0,lost,0-1,6.6
2,home,Andrej Kramarić,F,1,0,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,lost,0-1,–
2,home,Marko Pjaca,F,10,0,0,0,0,2,0,66%,0,0,0,0,0,4,3,4,3,0,lost,0-1,6.9
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
2,away,Rui Patrício,G,120,0,0,0,0,18,0,43%,0,0,0,0,0,1,1,0,0,0,won,0-1,6.6
2,away,Cédric Soares,D,120,0,0,0,0,31,0,64%,0,0,0,6,0,6,3,0,0,0,won,0-1,7.6
2,away,Pepe,D,120,1,0,0,0,34,0,66%,0,0,0,3,0,17,8,4,1,0,won,0-1,6.9
2,away,José Fonte,D,120,0,0,0,0,36,0,75%,0,0,0,4,0,4,1,1,1,0,won,0-1,7.2
2,away,Raphaël Guerreiro,D,120,0,0,0,0,37,1,86%,0,0,0,2,0,10,6,2,0,0,won,0-1,7.3
2,away,João Mário,M,87,0,0,0,0,29,1,87%,0,0,0,1,0,9,3,2,2,0,won,0-1,6.4
2,away,Adrien Silva,M,108,0,0,0,0,35,1,79%,0,0,0,3,0,25,7,1,1,0,won,0-1,6.5
2,away,William Carvalho,M,120,0,0,0,0,50,0,83%,0,0,0,4,0,12,6,0,0,1,won,0-1,7.3
2,away,André Gomes,M,50,0,0,0,0,7,0,58%,0,0,0,1,0,10,0,0,0,0,won,0-1,6.0
2,away,Nani,M,120,2,0,0,0,21,1,67%,0,0,0,0,0,18,4,1,0,0,won,0-1,6.6
2,away,Cristiano Ronaldo,F,120,1,1,0,0,29,0,87%,0,0,0,0,0,14,4,2,1,0,won,0-1,6.6
2,away,Danilo Pereira,M,12,0,0,0,0,4,0,100%,0,0,0,0,0,0,0,0,0,0,won,0-1,6.5
2,away,Ricardo Quaresma,M,33,1,1,1,0,8,0,88%,0,0,0,3,0,7,3,2,1,0,won,0-1,7.2
2,away,Renato Sanches,M,70,1,0,0,0,32,1,78%,0,0,0,0,0,16,6,2,2,0,won,0-1,6.5
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
3,home,Hugo Lloris,G,90,0,0,0,0,9,0,64%,0,0,0,0,1,2,2,0,0,0,won,2-1,6.6
3,home,Bacary Sagna,D,90,0,0,0,1,40,1,95%,0,0,0,0,0,3,3,1,1,0,won,2-1,7.0
3,home,Adil Rami,D,90,0,0,0,0,51,1,91%,0,0,0,1,0,7,4,0,0,1,won,2-1,6.9
3,home,Laurent Koscielny,D,90,1,0,0,0,37,0,82%,0,0,0,1,0,8,8,0,0,0,won,2-1,7.3
3,home,Patrice Evra,D,90,0,0,0,0,31,0,77%,0,0,0,0,0,9,7,1,0,0,won,2-1,6.8
3,home,Blaise Matuidi,M,90,2,2,0,0,55,3,94%,0,0,0,0,0,8,6,3,2,0,won,2-1,7.9
3,home,N'Golo Kanté,M,45,0,0,0,0,28,1,93%,0,0,0,0,0,7,2,2,1,1,won,2-1,6.4
3,home,Paul Pogba,M,90,2,1,0,0,58,4,87%,0,0,0,1,0,18,12,5,4,0,won,2-1,7.7
3,home,Antoine Griezmann,F,90,8,5,2,0,49,0,81%,0,0,0,0,0,16,8,5,1,0,won,2-1,8.5
3,home,Olivier Giroud,F,73,1,0,0,1,18,2,69%,0,0,0,0,0,11,3,0,0,0,won,2-1,7.0
3,home,Dimitri Payet,M,90,6,2,0,0,46,5,79%,0,0,0,0,0,7,5,3,3,0,won,2-1,8.5
3,home,Moussa Sissoko,M,1,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,won,2-1,–
3,home,Kingsley Coman,M,44,1,0,0,0,27,4,90%,0,0,0,0,0,10,4,5,3,0,won,2-1,6.8
3,home,André-Pierre Gignac,F,17,4,1,0,0,5,1,100%,0,0,0,0,0,1,0,1,0,0,won,2-1,6.7
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
3,away,Darren Randolph,G,90,0,0,0,0,11,0,30%,9,0,0,0,2,0,0,0,0,0,lost,2-1,7.7
3,away,Séamus Coleman,D,90,0,0,0,0,19,0,67%,0,0,0,1,0,4,3,0,0,1,lost,2-1,6.4
3,away,Shane Duffy,D,66,1,0,0,0,10,0,37%,0,0,0,2,0,11,9,1,1,1,lost,2-1,6.3
3,away,Richard Keogh,D,90,0,0,0,0,15,0,71%,0,0,0,4,0,3,1,0,0,0,lost,2-1,6.6
3,away,Stephen Ward,D,90,1,0,0,0,14,1,77%,0,0,0,1,0,4,2,2,2,0,lost,2-1,6.9
3,away,Jeff Hendrick,F,90,0,0,0,0,21,0,77%,0,0,0,1,0,16,7,2,0,1,lost,2-1,6.0
3,away,James McCarthy,M,71,0,0,0,0,16,0,80%,0,0,0,3,0,12,6,0,0,0,lost,2-1,7.0
3,away,Robbie Brady,M,90,1,1,1,0,15,1,62%,0,0,0,1,0,13,4,1,0,0,lost,2-1,6.5
3,away,Shane Long,F,90,0,0,0,0,12,1,57%,0,0,0,1,0,15,7,1,0,1,lost,2-1,7.0
3,away,Daryl Murphy,F,65,2,0,0,0,7,0,63%,0,0,0,0,0,12,0,0,0,0,lost,2-1,6.2
3,away,James McClean,M,68,0,0,0,0,5,0,55%,0,0,0,1,0,8,1,2,0,0,lost,2-1,6.2
3,away,John O'Shea,D,22,0,0,0,0,5,0,83%,0,0,0,0,0,2,2,0,0,0,lost,2-1,6.8
3,away,Wesley Hoolahan,M,19,0,0,0,0,9,0,75%,0,0,0,1,0,5,1,4,1,0,lost,2-1,6.2
3,away,Jonathan Walters,F,25,1,0,0,0,6,0,100%,0,0,0,0,0,2,0,0,0,0,lost,2-1,6.6
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
4,home,Manuel Neuer,G,90,0,0,0,0,19,0,86%,2,0,0,0,0,0,0,0,0,0,won,3-0,7.1
4,home,Joshua Kimmich,D,90,0,0,0,0,50,0,87%,0,0,0,1,0,19,9,2,0,1,won,3-0,6.9
4,home,Jérôme Boateng,D,71,1,1,1,0,51,0,86%,0,0,0,2,0,0,0,0,0,0,won,3-0,7.8
4,home,Mats Hummels,D,90,1,0,0,0,69,0,90%,0,0,0,2,0,10,6,1,1,1,won,3-0,7.4
4,home,Jonas Hector,M,90,0,0,0,0,52,0,92%,0,0,0,2,0,14,8,2,1,0,won,3-0,6.9
4,home,Sami Khedira,M,76,2,1,0,0,43,0,93%,0,0,0,1,0,6,2,1,0,0,won,3-0,6.7
4,home,Toni Kroos,M,90,4,1,0,0,87,3,90%,0,0,0,0,0,17,8,4,3,0,won,3-0,7.7
4,home,Mesut Özil,M,90,3,1,0,0,41,5,80%,0,0,0,0,0,9,6,4,4,0,won,3-0,7.6
4,home,Thomas Müller,M,90,4,1,0,0,27,3,69%,0,0,0,1,0,20,8,2,0,0,won,3-0,7.1
4,home,Julian Draxler,M,72,3,1,1,1,23,1,79%,0,0,0,0,0,18,11,8,8,0,won,3-0,8.8
4,home,Mario Gómez,F,90,2,1,1,0,12,1,80%,0,0,0,0,0,12,4,1,0,0,won,3-0,7.4
4,home,Benedikt Höwedes,D,19,0,0,0,0,9,0,100%,0,0,0,1,0,2,1,0,0,0,won,3-0,6.7
4,home,Lukas Podolski,M,18,1,0,0,0,14,0,87%,0,0,0,0,0,3,2,1,1,0,won,3-0,6.6
4,home,Bastian Schweinsteiger,M,14,0,0,0,0,15,0,83%,0,0,0,1,0,1,0,0,0,0,won,3-0,6.5
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
4,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0
