match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
0,home,D. Nepogodov,G,90,0,0,0,0,11,0,37%,2,0,0,0,0,1,1,0,0,0,won,3-0,7.5,56073.0,Kazakhstan,2020
0,home,T. Erlanov,D,81,1,0,0,0,22,0,71%,0,0,0,2,0,6,2,0,0,0,won,3-0,6.6,56077.0,Kazakhstan,2020
0,home,Evgeny Postnikov,D,90,0,0,0,0,27,0,93%,0,2,0,1,0,6,2,0,0,0,won,3-0,7.1,2229.0,Kazakhstan,2020
0,home,S. Maliy,D,90,0,0,0,0,33,0,80%,0,0,0,4,0,13,7,0,0,0,won,3-0,7.0,56078.0,Kazakhstan,2020
0,home,Y. Vorogovskiy,M,90,1,1,1,0,21,1,80%,0,2,0,0,0,10,5,3,2,0,won,3-0,7.2,56084.0,Kazakhstan,2020
0,home,Y. Pertsukh,M,90,1,1,1,0,35,2,87%,0,0,0,0,0,12,4,1,1,0,won,3-0,7.3,2236.0,Kazakhstan,2020
0,home,I. Kuat,M,90,2,1,0,1,20,1,69%,0,1,0,3,0,6,4,0,0,0,won,3-0,7.6,56083.0,Kazakhstan,2020
0,home,A. Merkel,M,90,0,0,0,1,41,2,83%,0,2,0,2,0,12,5,0,0,1,won,3-0,7.1,37265.0,Kazakhstan,2020
0,home,G. Suyumbayev,D,90,1,0,0,1,30,2,61%,0,5,1,5,0,13,8,1,0,1,won,3-0,7.9,56079.0,Kazakhstan,2020
0,home,B. Zaynutdinov,F,84,1,1,1,0,17,0,70%,0,0,0,0,0,20,4,3,3,0,won,3-0,7.0,53533.0,Kazakhstan,2020
0,home,R. Murtazayev,F,68,2,1,0,0,19,0,63%,0,0,0,0,0,24,7,3,1,0,won,3-0,6.4,2246.0,Kazakhstan,2020
0,home,E. Akhmetov,D,9,0,0,0,0,2,0,28%,0,0,0,0,0,0,0,0,0,0,won,3-0,6.5,56076.0,Kazakhstan,2020
0,home,S. Muzhikov,M,12,1,1,0,0,0,0,0%,0,0,0,0,0,3,1,0,0,0,won,3-0,6.6,2235.0,Kazakhstan,2020
0,home,B. Turysbek,F,22,0,0,0,0,6,0,75%,0,0,0,0,0,7,2,0,0,0,won,3-0,6.4,56088.0,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Kazakhstan,2020
0,away,S. Bain,G,90,0,0,0,0,23,0,88%,3,0,0,0,3,0,0,0,0,0,lost,3-0,6.1,1104.0,Scotland,2020
0,away,L. Palmer,D,90,2,0,0,0,61,1,70%,0,0,1,0,0,12,5,2,0,0,lost,3-0,5.9,19394.0,Scotland,2020
0,away,D. Bates,D,90,1,0,0,0,82,1,88%,0,2,0,0,0,15,12,0,0,0,lost,3-0,7.2,24865.0,Scotland,2020
0,away,S. McKenna,D,90,0,0,0,0,66,0,78%,0,2,0,1,0,21,18,1,1,0,lost,3-0,7.0,44811.0,Scotland,2020
0,away,G. Shinnie,M,90,0,0,0,0,53,0,81%,0,0,0,1,0,11,8,0,0,1,lost,3-0,6.5,44812.0,Scotland,2020
0,away,J. McGinn,M,70,2,0,0,0,11,0,57%,0,2,0,2,0,8,5,2,1,0,lost,3-0,6.6,19191.0,Scotland,2020
0,away,C. McGregor,M,90,0,0,0,0,46,1,92%,0,1,1,0,0,8,5,1,1,0,lost,3-0,7.0,1129.0,Scotland,2020
0,away,S. Armstrong,M,90,1,1,0,0,39,1,70%,0,1,0,0,0,10,4,5,2,0,lost,3-0,6.4,18945.0,Scotland,2020
0,away,J. Forrest,M,81,1,1,0,0,14,1,77%,0,0,0,0,0,9,2,2,1,0,lost,3-0,6.5,1127.0,Scotland,2020
0,away,O. McBurnie,F,61,0,0,0,0,12,2,57%,0,0,0,0,0,9,6,1,0,0,lost,3-0,6.6,19337.0,Scotland,2020
0,away,O. Burke,F,90,2,0,0,0,14,0,66%,0,0,0,0,0,13,8,4,2,0,lost,3-0,6.7,1124.0,Scotland,2020
0,away,S. McTominay,M,20,0,0,0,0,8,0,80%,0,0,0,0,0,10,5,4,3,0,lost,3-0,6.6,903.0,Scotland,2020
0,away,M. McNulty,F,9,0,0,0,0,0,0,0%,0,0,0,0,0,1,0,0,0,0,lost,3-0,6.5,44853.0,Scotland,2020
0,away,J. Russell,F,29,1,0,0,0,6,0,75%,0,0,0,0,0,6,3,1,0,0,lost,3-0,6.7,51271.0,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Scotland,2020
1,home,K. Panayi,-,90,0,0,0,0,10,0,90%,0,1,0,0,0,1,1,0,0,0,won,5-0,6.9,15369.0,Cyprus,2020
1,home,J. Demetriou,D,65,1,1,0,0,66,2,91%,0,0,0,0,0,4,3,0,0,0,won,5-0,7.5,20335.0,Cyprus,2020
1,home,I. Kousoulos,D,90,3,2,1,0,79,0,95%,0,1,0,1,0,9,6,1,1,0,won,5-0,8.1,15371.0,Cyprus,2020
1,home,K. Laifis,D,90,3,2,1,0,90,2,93%,0,0,0,1,0,6,5,1,1,0,won,5-0,8.5,2103.0,Cyprus,2020
1,home,N. Ioannou,D,90,1,0,0,0,45,3,86%,0,0,0,1,0,10,4,4,2,0,won,5-0,7.2,15281.0,Cyprus,2020
1,home,Anthony Michael Georgiou,M,90,8,1,0,0,39,2,81%,0,0,0,0,0,14,8,8,6,0,won,5-0,7.9,56089.0,Cyprus,2020
1,home,F. Papoulis,F,54,3,0,0,0,51,1,94%,0,1,0,0,0,2,2,0,0,0,won,5-0,7.0,1892.0,Cyprus,2020
1,home,K. Artymatas,M,90,3,1,0,0,66,1,90%,0,2,0,0,0,8,8,1,1,0,won,5-0,7.5,15289.0,Cyprus,2020
1,home,G. Efrem,M,90,4,1,1,1,39,1,86%,0,1,0,0,0,9,7,3,2,0,won,5-0,8.8,15292.0,Cyprus,2020
1,home,N. Mytides,F,90,1,0,0,1,11,2,91%,0,0,0,0,0,6,1,0,0,0,won,5-0,6.9,15335.0,Cyprus,2020
1,home,P. Sotiriou,F,27,2,2,2,0,9,1,100%,0,0,0,0,0,4,0,0,0,0,won,5-0,7.9,1303.0,Cyprus,2020
1,home,Giorgios Merkis,D,25,0,0,0,0,28,0,87%,0,0,0,0,0,1,1,0,0,0,won,5-0,6.8,15282.0,Cyprus,2020
1,home,M. Špoljarić,M,36,1,0,0,0,27,1,96%,0,1,0,0,0,4,2,1,1,0,won,5-0,6.8,15474.0,Cyprus,2020
1,home,A. Makris,F,63,2,0,0,0,26,1,81%,0,0,0,0,0,7,2,2,1,0,won,5-0,6.6,15334.0,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0,,Cyprus,2020
1,away,E. Benedettini,G,90,0,0,0,0,10,0,33%,5,0,0,0,5,0,0,0,0,0,lost,5-0,6.2,30669.0,San Marino,2020
1,away,M. Battistini,D,90,0,0,0,0,12,0,60%,0,2,0,2,0,13,6,0,0,0,lost,5-0,5.5,56092.0,San Marino,2020
1,away,M. Cevoli,D,90,0,0,0,0,11,0,64%,0,0,1,0,0,2,1,0,0,0,lost,5-0,6.0,56096.0,San Marino,2020
1,away,D. Simoncini,D,90,0,0,0,0,5,0,71%,0,1,2,4,0,3,2,0,0,1,lost,5-0,6.2,56100.0,San Marino,2020
1,away,M. Palazzi,D,90,0,0,0,0,5,0,50%,0,1,1,2,0,11,5,0,0,1,lost,5-0,5.7,56099.0,San Marino,2020
1,away,D. Rinaldi,F,45,0,0,0,0,7,0,50%,0,0,0,1,0,7,2,0,0,0,lost,5-0,5.5,56110.0,San Marino,2020
1,away,M. Giardi,M,74,0,0,0,0,9,0,75%,0,1,0,2,0,5,1,0,0,1,lost,5-0,5.9,56103.0,San Marino,2020
1,away,E. Golinucci,M,90,1,0,0,0,13,0,61%,0,1,2,1,0,3,1,0,0,1,lost,5-0,6.0,56105.0,San Marino,2020
1,away,M. Mularoni,M,90,0,0,0,0,4,0,80%,0,2,2,1,0,9,3,2,0,0,lost,5-0,5.7,56108.0,San Marino,2020
1,away,F. Berardi,F,90,0,0,0,0,11,1,68%,0,2,0,1,0,6,5,0,0,0,lost,5-0,7.0,32070.0,San Marino,2020
1,away,N. Nanni,F,45,0,0,0,0,10,0,90%,0,0,0,0,0,7,1,0,0,0,lost,5-0,6.3,31000.0,San Marino,2020
1,away,L. Lunadei,M,16,0,0,0,0,4,0,100%,0,1,0,0,0,3,2,0,0,0,lost,5-0,6.7,56107.0,San Marino,2020
1,away,A. Hirsch,F,45,0,0,0,0,3,0,60%,0,0,0,2,0,7,3,1,1,0,lost,5-0,6.6,56106.0,San Marino,2020
1,away,M. Vitaioli,F,45,0,0,0,0,4,0,44%,0,1,0,0,0,9,3,0,0,0,lost,5-0,6.5,56112.0,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,San Marino,2020
2,home,B. Peacock-Farrell,G,90,0,0,0,0,21,0,61%,2,0,0,0,0,0,0,0,0,0,won,2-0,7.3,19115.0,Northern Ireland,2020
2,home,S. Dallas,M,90,1,0,0,0,33,0,71%,0,0,0,2,0,13,6,3,1,0,won,2-0,7.2,19126.0,Northern Ireland,2020
2,home,C. Cathcart,D,90,1,1,0,0,51,0,87%,0,1,1,1,0,7,6,1,1,0,won,2-0,7.8,18793.0,Northern Ireland,2020
2,home,J. Evans,D,90,0,0,0,0,57,0,87%,0,0,0,2,0,2,0,0,0,0,won,2-0,7.1,18772.0,Northern Ireland,2020
2,home,J. Lewis,D,90,0,0,0,0,27,0,75%,0,0,0,0,0,8,4,3,1,0,won,2-0,6.8,19076.0,Northern Ireland,2020
2,home,P. McNair,M,90,2,0,0,0,17,2,70%,0,0,0,0,0,10,10,1,1,0,won,2-0,7.2,19242.0,Northern Ireland,2020
2,home,S. Davis,M,90,2,1,1,0,56,2,90%,0,0,0,1,0,6,4,0,0,0,won,2-0,7.8,1749.0,Northern Ireland,2020
2,home,G. Saville,M,90,3,1,0,0,21,0,84%,0,2,0,1,0,20,8,2,2,0,won,2-0,7.0,19244.0,Northern Ireland,2020
2,home,N. McGinn,F,84,4,1,1,0,14,1,70%,0,0,0,0,0,4,0,0,0,0,won,2-0,7.3,44817.0,Northern Ireland,2020
2,home,K. Lafferty,F,76,0,0,0,1,9,1,45%,0,0,0,0,0,15,9,0,0,0,won,2-0,6.9,1759.0,Northern Ireland,2020
2,home,J. Jones,M,81,3,0,0,0,14,4,82%,0,0,0,0,0,14,5,4,2,0,won,2-0,7.2,44788.0,Northern Ireland,2020
2,home,Conor Gerard McLaughlin,D,11,0,0,0,0,2,1,100%,0,0,0,0,0,0,0,0,0,0,won,2-0,6.7,19633.0,Northern Ireland,2020
2,home,S. Ferguson,M,9,0,0,0,0,1,0,100%,0,0,0,0,0,1,1,0,0,0,won,2-0,6.6,19637.0,Northern Ireland,2020
2,home,J. Magennis,F,14,3,3,0,0,2,0,40%,0,1,0,0,0,5,2,0,0,0,won,2-0,6.8,19715.0,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0,,Northern Ireland,2020
2,away,Sergei Lepmets,G,90,0,0,0,0,8,0,32%,5,0,0,0,2,2,2,0,0,0,lost,2-0,6.9,55905.0,Estonia,2020
2,away,G. Kams,M,90,0,0,0,0,21,1,60%,0,1,0,1,0,7,4,2,1,0,lost,2-0,6.8,55907.0,Estonia,2020
2,away,N. Baranov,D,90,0,0,0,0,44,1,83%,0,1,0,1,0,12,8,1,1,0,lost,2-0,6.7,11048.0,Estonia,2020
2,away,M. Vihmann,D,90,0,0,0,0,31,0,86%,0,0,1,1,0,8,3,0,0,0,lost,2-0,6.7,39283.0,Estonia,2020
2,away,J. Tamm,D,90,0,0,0,0,41,0,83%,0,0,1,1,0,9,4,0,0,1,lost,2-0,6.4,40204.0,Estonia,2020
2,away,A. Pikk,D,90,0,0,0,0,16,1,59%,0,0,0,1,0,8,6,2,2,0,lost,2-0,6.9,40254.0,Estonia,2020
2,away,H. Anier,F,76,3,2,0,0,4,0,44%,0,1,0,1,0,11,5,3,2,0,lost,2-0,6.6,34248.0,Estonia,2020
2,away,A. Dmitrijev,M,85,0,0,0,0,16,0,80%,0,1,0,1,0,15,7,0,0,0,lost,2-0,6.1,55910.0,Estonia,2020
2,away,K. Mets,D,90,0,0,0,0,43,0,89%,0,1,1,0,0,9,2,1,0,0,lost,2-0,6.1,48142.0,Estonia,2020
2,away,Henrik Ojamaa,M,68,0,0,0,0,8,0,66%,0,0,0,0,0,6,1,0,0,0,lost,2-0,6.1,40268.0,Estonia,2020
2,away,M. Käit,M,90,2,0,0,0,9,0,56%,0,0,3,0,0,12,5,3,1,0,lost,2-0,6.7,55911.0,Estonia,2020
2,away,K. Vassiljev,M,22,0,0,0,0,11,0,50%,0,0,0,0,0,2,0,1,0,0,lost,2-0,6.0,55914.0,Estonia,2020
2,away,S. Zenjov,F,14,0,0,0,0,5,0,100%,0,1,0,0,0,2,1,0,0,0,lost,2-0,6.6,55916.0,Estonia,2020
2,away,R. Sappinen,F,10,0,0,0,0,1,0,33%,0,0,0,0,0,2,2,1,1,0,lost,2-0,6.6,37470.0,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0,,Estonia,2020
3,home,J. Cillessen,G,90,0,0,0,0,17,0,68%,1,0,0,0,0,0,0,0,0,0,won,4-0,7.1,124.0,Netherlands,2020
3,home,D. Dumfries,D,68,0,0,0,0,21,1,72%,0,1,1,0,0,9,6,1,1,0,won,4-0,7.3,226.0,Netherlands,2020
3,home,M. de Ligt,D,90,0,0,0,0,90,0,91%,0,2,1,0,0,7,3,0,0,0,won,4-0,7.4,532.0,Netherlands,2020
3,home,V. van Dijk,D,90,1,1,1,0,72,0,90%,0,1,1,1,0,5,5,0,0,0,won,4-0,8.2,290.0,Netherlands,2020
3,home,D. Blind,D,90,0,0,0,0,47,0,92%,0,3,1,2,0,10,6,1,1,0,won,4-0,7.3,531.0,Netherlands,2020
3,home,M. de Roon,M,45,1,0,0,0,38,0,86%,0,2,0,0,0,8,6,0,0,1,won,4-0,6.9,30432.0,Netherlands,2020
3,home,F. de Jong,M,90,0,0,0,0,91,1,92%,0,0,0,1,0,5,3,3,3,0,won,4-0,7.2,538.0,Netherlands,2020
3,home,S. Bergwijn,F,90,0,0,0,0,32,1,86%,0,0,0,0,0,3,0,1,0,0,won,4-0,6.5,244.0,Netherlands,2020
3,home,G. Wijnaldum,M,90,1,1,1,0,33,1,84%,0,1,0,0,0,17,6,4,2,0,won,4-0,7.3,300.0,Netherlands,2020
3,home,R. Babel,M,59,1,0,0,0,28,1,93%,0,1,0,0,0,10,6,5,4,0,won,4-0,7.4,19034.0,Netherlands,2020
3,home,M. Depay,F,90,6,4,2,2,40,3,83%,0,1,0,0,0,12,6,7,2,0,won,4-0,9.4,667.0,Netherlands,2020
3,home,K. Tete,D,2,0,0,0,0,1,0,100%,0,0,0,1,0,0,0,0,0,0,won,4-0,–,657.0,Netherlands,2020
3,home,D. Pröpper,M,45,0,0,0,0,40,0,87%,0,0,0,1,0,1,0,0,0,0,won,4-0,6.7,18975.0,Netherlands,2020
3,home,Q. Promes,F,31,0,0,0,0,17,0,100%,0,1,0,0,0,6,4,3,3,0,won,4-0,7.0,2062.0,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-0,0,,Netherlands,2020
3,away,Andrey Gorbunov,G,90,0,0,0,0,16,0,76%,2,0,0,0,4,0,0,0,0,0,lost,4-0,5.6,7854.0,Belarus,2020
3,away,Igor Shitov,D,90,0,0,0,0,32,2,74%,0,1,0,1,0,6,1,1,0,0,lost,4-0,5.0,7911.0,Belarus,2020
3,away,A. Martynovich,D,90,0,0,0,0,30,1,75%,0,2,0,5,0,8,6,0,0,0,lost,4-0,6.8,2074.0,Belarus,2020
3,away,M. Sivakov,D,90,0,0,0,0,31,0,67%,0,1,0,1,0,4,2,0,0,0,lost,4-0,5.4,53570.0,Belarus,2020
3,away,D. Polyakov,D,90,1,0,0,0,37,0,82%,0,0,0,2,0,4,2,0,0,0,lost,4-0,6.0,53628.0,Belarus,2020
3,away,I. Maevskiy,M,90,0,0,0,0,32,0,82%,0,1,0,0,0,10,8,2,1,0,lost,4-0,6.3,2234.0,Belarus,2020
3,away,S. Dragun,M,87,1,0,0,0,33,0,82%,0,1,0,0,0,10,5,0,0,1,lost,4-0,6.2,105785.0,Belarus,2020
3,away,Y. Kovalev,M,79,1,0,0,0,5,0,50%,0,3,0,1,0,16,9,1,1,0,lost,4-0,6.4,7781.0,Belarus,2020
3,away,A. Putilo,M,90,1,0,0,0,44,1,93%,0,0,0,2,0,8,2,0,0,1,lost,4-0,6.2,55918.0,Belarus,2020
