match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
1,home,E. Dier,D,20,0,0,0,0,30,0,30,0,0,0,0,0,1,0,0,0,0,won,6-2,6.5,175.0,England,2022
1,home,M. Rashford,F,19,1,1,1,0,18,0,14,0,0,0,0,0,4,1,3,1,0,won,6-2,7.2,909.0,England,2022
1,home,C. Wilson,F,14,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,won,6-2,7.2,2939.0,England,2022
1,home,J. Grealish,M,19,1,1,1,0,19,0,19,0,1,0,1,0,4,4,0,0,0,won,6-2,7.7,19187.0,England,2022
1,home,P. Foden,M,19,0,0,0,0,18,1,15,0,0,0,0,0,3,1,1,1,0,won,6-2,6.7,631.0,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0,,England,2022
1,away,A. Beiranvand,G,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,6.3,2682.0,Iran,2022
1,away,S. Moharrami,D,90,0,0,0,0,16,0,11,0,1,0,1,0,11,3,1,1,0,lost,6-2,5.2,1311.0,Iran,2022
1,away,M. Pouraliganji,D,90,0,0,0,0,30,0,19,0,1,1,1,0,7,4,0,0,1,lost,6-2,6,2690.0,Iran,2022
1,away,R. Cheshmi,D,45,0,0,0,0,9,0,5,0,0,1,1,0,2,0,0,0,0,lost,6-2,6.2,2683.0,Iran,2022
1,away,M. Hosseini,D,90,0,0,0,0,16,0,10,0,3,1,1,0,10,5,0,0,0,lost,6-2,5.6,2686.0,Iran,2022
1,away,M. Mohammadi,D,63,0,0,0,0,9,0,6,0,1,0,1,0,5,1,1,0,0,lost,6-2,5.6,2688.0,Iran,2022
1,away,A. Jahanbakhsh,M,45,1,0,0,0,8,0,5,0,1,0,1,0,4,1,0,0,1,lost,6-2,6.2,2700.0,Iran,2022
1,away,A. Noorollahi,M,77,1,0,0,0,15,0,10,0,1,0,2,0,4,2,0,0,0,lost,6-2,6.2,2695.0,Iran,2022
1,away,A. Karimi,M,45,0,0,0,0,6,0,4,0,2,0,0,0,5,3,0,0,0,lost,6-2,6.5,29770.0,Iran,2022
1,away,E. Hajisafi,M,90,0,0,0,0,23,1,15,0,1,0,1,0,5,4,1,0,0,lost,6-2,6.3,2685.0,Iran,2022
1,away,M. Taremi,F,90,3,2,2,0,20,1,17,0,0,0,2,0,11,3,1,0,0,lost,6-2,8,42315.0,Iran,2022
1,away,H. Hosseini,G,70,0,0,0,0,12,0,2,1,0,0,0,6,0,0,0,0,0,lost,6-2,5,29755.0,Iran,2022
1,away,H. Kanani,D,45,0,0,0,0,10,0,7,0,0,1,1,0,3,1,0,0,0,lost,6-2,6.2,2687.0,Iran,2022
1,away,M. Torabi,M,27,0,0,0,0,10,2,9,0,1,0,2,0,3,1,1,0,0,lost,6-2,6.9,2697.0,Iran,2022
1,away,A. Gholizadeh,M,45,0,0,0,1,14,2,9,0,0,0,2,0,5,1,2,0,0,lost,6-2,6.3,8564.0,Iran,2022
1,away,S. Ezatolahi,M,45,1,0,0,0,9,1,9,0,0,0,0,0,4,2,0,0,0,lost,6-2,6.5,19614.0,Iran,2022
1,away,S. Azmoun,F,13,1,1,0,0,5,0,4,0,0,0,0,0,1,1,0,0,0,lost,6-2,6.2,1221.0,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0,,Iran,2022
2,home,Saad Al Sheeb,G,90,0,0,0,0,16,0,14,1,0,0,0,2,3,2,0,0,1,lost,0-2,6.2,2525.0,Qatar,2022
2,home,Pedro Miguel,D,90,1,0,0,0,22,0,16,0,0,0,0,0,13,6,3,2,0,lost,0-2,6,2530.0,Qatar,2022
2,home,Bassam Al Rawi,D,90,0,0,0,0,57,1,47,0,0,0,0,0,7,4,1,1,0,lost,0-2,6.7,2536.0,Qatar,2022
2,home,Boualem Khoukhi,D,90,0,0,0,0,76,0,67,0,0,0,1,0,7,2,0,0,0,lost,0-2,6.2,2532.0,Qatar,2022
2,home,Abdelkarim Hassan,D,90,1,0,0,0,63,1,53,0,0,0,0,0,6,6,1,1,0,lost,0-2,6.9,2527.0,Qatar,2022
2,home,Homam El Amin,D,90,0,0,0,0,31,1,20,0,2,0,1,0,17,10,5,3,0,lost,0-2,6.2,175439.0,Qatar,2022
2,home,Hassan Al Haydos,M,71,0,0,0,0,28,1,21,0,3,0,0,0,6,3,0,0,0,lost,0-2,6.9,2545.0,Qatar,2022
2,home,Karim Boudiaf,M,90,0,0,0,0,47,0,41,0,2,0,0,0,15,6,1,0,1,lost,0-2,6.2,2537.0,Qatar,2022
2,home,Abdulaziz Hatem,M,90,0,0,0,0,43,0,30,0,1,0,0,0,9,3,0,0,0,lost,0-2,6.3,2533.0,Qatar,2022
2,home,Almoez Ali,F,72,1,0,0,0,10,0,6,0,0,0,0,0,6,1,0,0,1,lost,0-2,5.9,2543.0,Qatar,2022
2,home,Akram Afif,F,90,1,0,0,0,33,1,31,0,0,0,0,0,8,3,3,2,1,lost,0-2,6.7,2544.0,Qatar,2022
2,home,Mohammed Waad,M,19,0,0,0,0,4,0,2,0,0,0,0,0,2,1,1,1,0,lost,0-2,6.3,42180.0,Qatar,2022
2,home,Mohammed Muntari,F,18,1,0,0,0,4,0,3,0,2,0,0,0,2,2,0,0,0,lost,0-2,6.9,42089.0,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,Qatar,2022
2,away,H. Galíndez,G,90,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0,won,0-2,6.9,16380.0,Ecuador,2022
2,away,Á. Preciado,D,90,1,0,0,1,37,1,31,0,5,0,2,0,13,8,0,0,0,won,0-2,7.9,2583.0,Ecuador,2022
2,away,F. Torres,D,90,0,0,0,0,63,0,51,0,0,0,1,0,3,1,1,0,0,won,0-2,6.7,63964.0,Ecuador,2022
2,away,P. Hincapié,D,90,0,0,0,0,71,0,69,0,0,0,1,0,0,0,0,0,0,won,0-2,7.2,127817.0,Ecuador,2022
2,away,P. Estupiñán,D,90,0,0,0,0,66,1,53,0,3,0,1,0,13,5,2,1,0,won,0-2,7.2,46731.0,Ecuador,2022
2,away,G. Plata,M,90,0,0,0,0,30,0,27,0,1,0,2,0,18,8,4,2,0,won,0-2,6.5,16369.0,Ecuador,2022
2,away,J. Méndez,M,90,0,0,0,0,76,2,75,0,1,0,1,0,7,2,0,0,1,won,0-2,7.3,2581.0,Ecuador,2022
2,away,M. Caicedo,M,89,0,0,0,0,48,0,44,0,0,0,2,0,3,2,0,0,1,won,0-2,6.6,116117.0,Ecuador,2022
2,away,Romario Ibarra,M,68,2,1,0,0,13,0,10,0,0,0,1,0,3,1,1,1,0,won,0-2,6.9,2585.0,Ecuador,2022
2,away,E. Valencia,F,77,2,2,2,0,21,0,13,0,2,0,1,0,14,9,3,2,0,won,0-2,8.6,35533.0,Ecuador,2022
2,away,M. Estrada,F,89,0,0,0,0,21,0,13,0,0,0,0,0,17,11,3,2,0,won,0-2,7.2,16432.0,Ecuador,2022
2,away,A. Franco,M,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,won,0-2,0,16360.0,Ecuador,2022
2,away,J. Cifuentes,M,13,0,0,0,0,9,0,5,0,0,0,0,0,3,0,0,0,0,won,0-2,6.2,16776.0,Ecuador,2022
2,away,J. Sarmiento,F,22,0,0,0,0,7,0,5,0,2,0,0,0,5,4,1,1,0,won,0-2,6.9,202086.0,Ecuador,2022
2,away,K. Rodríguez,M,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,won,0-2,0,361966.0,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0,,Ecuador,2022
3,home,E. Martínez,G,90,0,0,0,0,16,0,14,0,0,0,0,2,0,0,0,0,0,lost,1-2,6,19599.0,Argentina,2022
3,home,N. Molina,D,90,0,0,0,0,52,1,43,0,1,0,1,0,4,2,1,1,0,lost,1-2,6.3,6503.0,Argentina,2022
3,home,C. Romero,D,59,0,0,0,0,64,0,58,0,1,1,0,0,6,4,1,1,0,lost,1-2,6.6,30776.0,Argentina,2022
3,home,N. Otamendi,D,90,1,0,0,0,96,1,88,0,2,0,2,0,10,9,0,0,0,lost,1-2,7.3,624.0,Argentina,2022
3,home,N. Tagliafico,D,71,1,1,0,0,27,0,20,0,2,0,1,0,8,5,1,0,0,lost,1-2,6.5,529.0,Argentina,2022
3,home,Á. Di María,M,90,1,1,0,0,34,2,28,0,2,0,0,0,11,6,4,2,0,lost,1-2,6.9,266.0,Argentina,2022
3,home,R. De Paul,M,90,1,0,0,0,83,0,63,0,2,0,1,0,5,3,0,0,0,lost,1-2,6.9,2472.0,Argentina,2022
3,home,L. Paredes,M,59,0,0,0,0,60,1,56,0,2,0,2,0,4,4,0,0,0,lost,1-2,7.2,271.0,Argentina,2022
3,home,P. Gómez,M,59,1,0,0,0,24,0,22,0,1,0,1,0,9,6,0,0,0,lost,1-2,6.6,30433.0,Argentina,2022
3,home,L. Messi,F,90,4,3,1,0,40,3,32,0,0,0,0,0,10,4,3,2,0,lost,1-2,7.6,154.0,Argentina,2022
3,home,L. Martínez,F,90,1,0,0,0,14,0,11,0,0,0,1,0,9,5,1,0,0,lost,1-2,6.7,217.0,Argentina,2022
3,home,Lisandro Martínez,D,31,0,0,0,0,32,1,30,0,1,0,0,0,4,2,1,0,0,lost,1-2,6.9,2467.0,Argentina,2022
3,home,M. Acuña,D,19,0,0,0,0,12,2,12,0,1,0,0,0,2,1,0,0,0,lost,1-2,7.2,1493.0,Argentina,2022
3,home,E. Fernández,M,31,1,0,0,0,36,0,30,0,1,0,0,0,9,6,0,0,0,lost,1-2,6.9,5996.0,Argentina,2022
3,home,J. Álvarez,F,31,1,1,0,0,6,0,1,0,1,0,0,0,3,3,0,0,0,lost,1-2,6.9,6009.0,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0,,Argentina,2022
3,away,Mohammed Al Owais,G,90,0,0,0,0,26,0,14,5,0,0,0,1,0,0,0,0,1,won,1-2,7.7,44411.0,Saudi Arabia,2022
3,away,Saud Abdulhamid,D,90,0,0,0,0,18,0,15,0,3,0,0,0,13,4,0,0,1,won,1-2,6.5,44594.0,Saudi Arabia,2022
3,away,Hassan Tambakti,D,90,0,0,0,0,33,0,24,0,1,0,3,0,5,4,0,0,0,won,1-2,6.9,44362.0,Saudi Arabia,2022
3,away,Ali Al Bulayhi,D,90,0,0,0,0,18,0,11,0,2,1,0,0,5,2,0,0,1,won,1-2,6.5,44332.0,Saudi Arabia,2022
3,away,Yasir Al Shahrani,D,89,0,0,0,0,22,0,9,0,3,0,6,0,4,3,0,0,0,won,1-2,7.2,44331.0,Saudi Arabia,2022
3,away,Abdulelah Al Malki,M,90,0,0,0,0,38,0,28,0,1,0,2,0,9,2,0,0,1,won,1-2,6.2,44483.0,Saudi Arabia,2022
3,away,Feras Al Brikan,M,89,0,0,0,1,12,1,8,0,2,1,1,0,8,3,3,0,0,won,1-2,6.9,44324.0,Saudi Arabia,2022
3,away,Salman Al Faraj,M,45,0,0,0,0,14,0,10,0,1,0,0,0,4,1,0,0,0,won,1-2,6.5,44341.0,Saudi Arabia,2022
3,away,Mohamed Kanno,M,90,0,0,0,0,37,0,29,0,2,0,1,0,14,7,3,2,0,won,1-2,6.9,44349.0,Saudi Arabia,2022
3,away,Salem Al Dawsari,M,90,1,1,1,0,20,0,15,0,1,0,0,0,12,2,5,1,1,won,1-2,6.2,44340.0,Saudi Arabia,2022
3,away,Saleh Al Shehri,F,78,1,1,1,0,16,0,10,0,2,0,0,0,12,5,1,0,0,won,1-2,7.3,44551.0,Saudi Arabia,2022
