match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-1,0,,Scotland,2024
1,home,P. Gulácsi,G,90,0,0,0,0,28,0,24,4,0,0,0,3,2,1,0,0,0,lost,1-3,6.9,1139.0,Hungary,2024
1,home,Á. Lang,D,45,0,0,0,0,13,0,10,0,0,0,1,0,1,0,0,0,0,lost,1-3,6.2,42984.0,Hungary,2024
1,home,W. Orbán,D,90,1,1,0,0,57,2,52,0,2,2,1,0,9,6,1,0,0,lost,1-3,6.7,1148.0,Hungary,2024
1,home,A. Szalai,D,79,1,0,0,0,47,0,41,0,2,0,2,0,10,6,0,0,1,lost,1-3,6.9,28443.0,Hungary,2024
1,home,A. Fiola,M,90,0,0,0,0,40,1,31,0,2,1,0,0,6,2,0,0,0,lost,1-3,6.3,2332.0,Hungary,2024
1,home,Á. Nagy,M,67,0,0,0,0,45,0,38,0,3,0,1,0,4,3,0,0,0,lost,1-3,6.9,30481.0,Hungary,2024
1,home,A. Schäfer,M,90,0,0,0,0,49,0,47,0,2,0,0,0,14,5,2,1,0,lost,1-3,6.2,30785.0,Hungary,2024
1,home,M. Kerkez,M,79,0,0,0,0,22,0,13,0,1,0,0,0,7,4,0,0,0,lost,1-3,6.2,206254.0,Hungary,2024
1,home,R. Sallai,F,90,1,0,0,0,30,1,26,0,1,0,0,0,11,6,2,2,0,lost,1-3,7.3,26252.0,Hungary,2024
1,home,D. Szoboszlai,F,90,0,0,0,1,40,2,34,0,1,1,0,0,5,4,1,1,0,lost,1-3,8,1096.0,Hungary,2024
1,home,B. Varga,F,90,2,1,1,0,20,0,10,0,2,1,0,0,12,8,0,0,0,lost,1-3,7.2,7398.0,Hungary,2024
1,home,B. Bolla,D,45,0,0,0,0,16,0,13,0,0,0,0,0,2,0,1,0,1,lost,1-3,6.3,27778.0,Hungary,2024
1,home,L. Kleinheisler,M,23,0,0,0,0,14,0,13,0,0,0,0,0,2,1,1,0,0,lost,1-3,6.5,14310.0,Hungary,2024
1,home,M. Dárdai,D,11,0,0,0,0,12,0,10,0,0,0,0,0,2,1,0,0,0,lost,1-3,6.3,199934.0,Hungary,2024
1,home,M. Ádám,F,11,0,0,0,0,5,0,3,0,0,0,0,0,2,1,0,0,0,lost,1-3,6.5,27826.0,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-3,0,,Hungary,2024
1,away,Y. Sommer,G,90,0,0,0,0,24,0,18,1,0,0,0,1,0,0,0,0,0,won,1-3,6.7,2802.0,Switzerland,2024
1,away,F. Schär,D,90,1,0,0,0,45,0,32,0,0,0,2,0,6,2,1,0,0,won,1-3,6.7,2806.0,Switzerland,2024
1,away,M. Akanji,D,90,0,0,0,0,64,0,58,0,0,0,1,0,6,2,0,0,0,won,1-3,6.6,5.0,Switzerland,2024
1,away,R. Rodríguez,D,90,0,0,0,0,50,1,44,0,3,0,0,0,9,4,1,0,0,won,1-3,6.9,1631.0,Switzerland,2024
1,away,S. Widmer,M,68,0,0,0,0,20,0,17,0,0,0,1,0,7,1,1,0,1,won,1-3,6.3,48378.0,Switzerland,2024
1,away,R. Freuler,M,86,0,0,0,1,41,1,38,0,0,0,1,0,7,2,0,0,1,won,1-3,6.6,2807.0,Switzerland,2024
1,away,G. Xhaka,M,90,1,1,0,0,88,4,79,0,3,1,0,0,7,6,0,0,0,won,1-3,8.2,1464.0,Switzerland,2024
1,away,M. Aebischer,M,90,1,1,1,1,46,2,40,0,1,0,0,0,6,3,0,0,0,won,1-3,8.3,951.0,Switzerland,2024
1,away,D. Ndoye,F,86,2,0,0,0,18,1,12,0,2,0,1,0,15,9,5,3,0,won,1-3,7.2,48648.0,Switzerland,2024
1,away,R. Vargas,F,74,2,2,0,0,24,1,23,0,0,0,0,0,4,2,1,0,0,won,1-3,6.9,48471.0,Switzerland,2024
1,away,K. Duah,F,68,2,2,1,0,11,0,4,0,1,0,0,0,6,4,0,0,0,won,1-3,7.5,48610.0,Switzerland,2024
1,away,L. Stergiou,D,22,0,0,0,0,4,0,1,0,3,0,0,0,8,3,0,0,0,won,1-3,6.3,48481.0,Switzerland,2024
1,away,Z. Amdouni,F,22,0,0,0,0,5,0,4,0,0,0,0,0,3,1,1,0,0,won,1-3,6.5,123469.0,Switzerland,2024
1,away,B. Embolo,F,16,1,1,1,0,7,0,7,0,0,0,0,0,4,1,2,1,0,won,1-3,7.2,421.0,Switzerland,2024
1,away,V. Sierro,M,12,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,won,1-3,6.3,48491.0,Switzerland,2024
1,away,F. Rieder,M,12,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,0,won,1-3,6.9,163032.0,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-3,0,,Switzerland,2024
2,home,Unai Simón,G,90,0,0,0,0,36,0,23,5,0,0,0,0,1,0,0,0,0,won,3-0,8.7,47270.0,Spain,2024
2,home,Dani Carvajal,D,90,1,1,1,0,49,0,45,0,2,1,1,0,7,4,0,0,0,won,3-0,7.9,733.0,Spain,2024
2,home,Robin Le Normand,D,90,1,0,0,0,53,0,42,0,0,0,1,0,12,6,0,0,0,won,3-0,6.9,47301.0,Spain,2024
2,home,Nacho,D,90,0,0,0,0,56,1,53,0,1,0,0,0,6,5,1,1,0,won,3-0,7.5,735.0,Spain,2024
2,home,Marc Cucurella,D,90,0,0,0,0,45,0,33,0,2,1,1,0,9,7,0,0,0,won,3-0,7.5,47380.0,Spain,2024
2,home,Pedri,M,59,0,0,0,1,17,3,17,0,1,0,1,0,7,4,1,1,0,won,3-0,7.5,133609.0,Spain,2024
2,home,Rodri,M,86,0,0,0,0,65,0,57,0,0,1,0,0,8,5,0,0,1,won,3-0,6.7,44.0,Spain,2024
2,home,Fabián Ruiz,M,90,1,1,1,1,54,1,49,0,1,0,0,0,5,4,3,2,0,won,3-0,8.9,328.0,Spain,2024
2,home,Lamine Yamal,F,86,2,1,0,1,18,3,15,0,2,0,0,0,11,5,4,3,0,won,3-0,7.3,386828.0,Spain,2024
2,home,Álvaro Morata,F,67,3,2,1,0,12,0,6,0,3,0,0,0,11,6,0,0,0,won,3-0,7.2,59.0,Spain,2024
2,home,Nico Williams,F,68,0,0,0,0,15,1,11,0,0,0,0,0,7,2,4,2,0,won,3-0,6.7,183799.0,Spain,2024
2,home,Dani Olmo,F,31,0,0,0,0,14,0,11,0,1,0,0,0,7,4,5,3,0,won,3-0,6.6,1323.0,Spain,2024
2,home,Mikel Oyarzabal,F,23,0,0,0,0,5,1,5,0,0,0,0,0,4,1,0,0,0,won,3-0,6.7,47323.0,Spain,2024
2,home,Mikel Merino,M,22,0,0,0,0,7,0,5,0,0,0,1,0,5,1,0,0,0,won,3-0,6.3,47311.0,Spain,2024
2,home,Martín Zubimendi,M,10,0,0,0,0,9,0,9,0,1,0,0,0,2,1,0,0,0,won,3-0,6.6,47315.0,Spain,2024
2,home,Ferran Torres,F,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,won,3-0,6.3,931.0,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Spain,2024
2,away,D. Livaković,G,90,0,0,0,0,33,0,22,2,0,0,0,3,0,0,0,0,0,lost,3-0,6.3,1305.0,Croatia,2024
2,away,J. Stanišić,D,90,0,0,0,0,50,1,41,0,4,1,1,0,16,8,1,1,0,lost,3-0,6.6,125171.0,Croatia,2024
2,away,J. Šutalo,D,90,0,0,0,0,69,0,67,0,3,1,2,0,12,9,2,2,0,lost,3-0,6.9,14701.0,Croatia,2024
2,away,M. Pongračić,D,90,0,0,0,0,62,0,53,0,2,1,2,0,10,4,0,0,0,lost,3-0,6.3,1084.0,Croatia,2024
2,away,J. Gvardiol,D,90,1,0,0,0,30,0,28,0,2,0,1,0,10,3,1,1,0,lost,3-0,6.3,129033.0,Croatia,2024
2,away,L. Modrić,M,65,0,0,0,0,39,0,35,0,0,0,0,0,5,1,0,0,0,lost,3-0,6.2,754.0,Croatia,2024
2,away,M. Brozović,M,90,1,1,0,0,65,1,61,0,1,0,1,0,2,1,0,0,0,lost,3-0,6.9,201.0,Croatia,2024
2,away,M. Kovačić,M,65,3,1,0,0,38,1,35,0,0,0,0,0,7,5,4,4,0,lost,3-0,7.2,2291.0,Croatia,2024
2,away,L. Majer,F,90,1,0,0,0,56,2,53,0,2,0,0,0,7,4,0,0,0,lost,3-0,7,1321.0,Croatia,2024
2,away,A. Budimir,F,56,2,0,0,0,4,1,1,0,0,0,0,0,12,4,0,0,0,lost,3-0,6.9,46746.0,Croatia,2024
2,away,A. Kramarić,F,72,2,1,0,0,23,2,20,0,0,0,1,0,5,2,1,1,0,lost,3-0,6.9,726.0,Croatia,2024
2,away,I. Perišić,F,34,2,1,0,0,7,0,4,0,0,0,1,0,8,3,3,1,0,lost,3-0,6.9,207.0,Croatia,2024
2,away,L. Sučić,M,25,0,0,0,0,23,1,21,0,0,0,0,0,2,1,0,0,0,lost,3-0,6.6,7332.0,Croatia,2024
2,away,M. Pašalić,M,25,0,0,0,0,12,0,11,0,0,0,0,0,2,0,0,0,0,lost,3-0,6.3,2763.0,Croatia,2024
2,away,B. Petković,F,18,1,1,0,0,6,1,4,0,0,0,0,0,4,2,1,0,0,lost,3-0,6.3,1331.0,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-0,0,,Croatia,2024
3,home,G. Donnarumma,G,90,0,0,0,0,18,0,15,0,0,0,0,1,1,1,0,0,0,won,2-1,6.7,1622.0,Italy,2024
3,home,G. Di Lorenzo,D,90,0,0,0,0,121,0,113,0,2,0,3,0,6,4,0,0,0,won,2-1,7.7,31042.0,Italy,2024
3,home,A. Bastoni,D,90,1,1,1,0,114,0,110,0,1,1,1,0,5,3,0,0,0,won,2-1,7.9,31009.0,Italy,2024
3,home,R. Calafiori,D,90,0,0,0,0,106,1,99,0,1,0,3,0,9,6,2,2,1,won,2-1,7.2,157052.0,Italy,2024
3,home,F. Dimarco,D,83,1,1,0,0,45,2,43,0,1,1,0,0,2,2,1,1,0,won,2-1,6.6,31010.0,Italy,2024
3,home,D. Frattesi,M,90,1,1,0,0,34,0,29,0,1,0,0,0,5,2,1,0,0,won,2-1,6.6,31173.0,Italy,2024
3,home,Jorginho,M,90,0,0,0,0,130,1,119,0,0,0,3,0,2,0,0,0,0,won,2-1,7.3,2289.0,Italy,2024
3,home,N. Barella,M,89,1,1,1,0,108,1,105,0,2,0,1,0,5,3,1,1,0,won,2-1,8,30558.0,Italy,2024
3,home,F. Chiesa,F,77,1,0,0,0,31,2,24,0,0,0,2,0,7,4,6,4,0,won,2-1,7.3,30410.0,Italy,2024
3,home,G. Scamacca,F,83,2,1,0,0,16,2,10,0,1,0,1,0,1,1,0,0,0,won,2-1,6.9,30544.0,Italy,2024
3,home,L. Pellegrini,F,77,3,0,0,1,39,3,37,0,0,0,1,0,3,1,0,0,1,won,2-1,7.3,782.0,Italy,2024
3,home,A. Cambiaso,D,13,0,0,0,0,9,0,9,0,0,0,0,0,3,2,1,1,0,won,2-1,6.6,127011.0,Italy,2024
3,home,B. Cristante,M,13,0,0,0,0,28,0,26,0,0,0,0,0,2,1,0,0,0,won,2-1,6.6,778.0,Italy,2024
3,home,M. Darmian,D,13,0,0,0,0,8,0,8,0,0,0,0,0,1,0,1,0,0,won,2-1,6.5,887.0,Italy,2024
3,home,M. Retegui,F,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,won,2-1,6.5,6420.0,Italy,2024
3,home,M. Folorunsho,M,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,won,2-1,0,56851.0,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,Italy,2024
3,away,T. Strakosha,G,90,0,0,0,0,24,0,15,3,0,0,0,2,0,0,0,0,0,lost,2-1,6.5,1835.0,Albania,2024
3,away,E. Hysaj,D,90,0,0,0,0,28,0,27,0,0,2,0,0,1,0,0,0,0,lost,2-1,6.6,317.0,Albania,2024
3,away,A. Ajeti,D,90,0,0,0,0,51,0,45,0,0,2,1,0,5,1,0,0,0,lost,2-1,6.7,48566.0,Albania,2024
3,away,B. Djimsiti,D,90,1,0,0,0,57,1,48,0,1,2,0,0,5,4,0,0,0,lost,2-1,7,30421.0,Albania,2024
3,away,M. Mitaj,D,90,1,0,0,0,38,0,33,0,2,0,5,0,5,3,0,0,0,lost,2-1,6.6,270613.0,Albania,2024
3,away,Y. Ramadani,M,90,0,0,0,0,42,0,38,0,1,0,1,0,4,2,0,0,0,lost,2-1,6.7,15673.0,Albania,2024
3,away,K. Asllani,M,90,1,0,0,0,57,2,51,0,0,0,1,0,3,1,2,1,0,lost,2-1,6.9,275776.0,Albania,2024
3,away,J. Asani,M,68,1,0,0,0,9,0,7,0,0,0,2,0,8,1,3,0,0,lost,2-1,6.2,3464.0,Albania,2024
3,away,N. Bajrami,M,87,1,1,1,0,26,0,23,0,0,0,0,0,0,0,0,0,0,lost,2-1,7,48577.0,Albania,2024
3,away,T. Seferi,M,68,0,0,0,0,16,0,9,0,1,0,2,0,8,3,0,0,0,lost,2-1,6.5,48698.0,Albania,2024
3,away,A. Broja,F,77,0,0,0,0,9,1,6,0,1,0,0,0,12,7,2,1,1,lost,2-1,6.9,138822.0,Albania,2024
3,away,Q. Laçi,M,22,0,0,0,0,7,0,5,0,2,0,1,0,2,2,0,0,0,lost,2-1,6.6,20953.0,Albania,2024
3,away,A. Hoxha,F,22,0,0,0,0,2,1,2,0,0,0,0,0,2,1,0,0,1,lost,2-1,6.7,105993.0,Albania,2024
