match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating
12,home,Blaise Matuidi,M,86,2,1,0,0,22,2,19,0,6,0,3,0,14,12,1,0,0,won,1-0,8
12,home,Olivier Giroud,F,85,4,0,0,0,14,0,10,0,3,0,1,0,10,7,0,0,0,won,1-0,6.7
12,home,Corentin Tolisso,M,11,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,won,1-0,6.7
12,home,Steven​ N'Zonzi,M,12,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,won,1-0,6.3
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0
12,away,Thibaut Courtois,G,97,0,0,0,0,19,0,15,4,0,0,0,1,0,0,0,0,0,lost,1-0,7.5
12,away,Nacer Chadli,D,91,0,0,0,0,62,1,57,0,2,0,1,0,14,5,4,2,0,lost,1-0,6.6
12,away,Toby Alderweireld,D,97,2,1,0,0,111,0,104,0,1,0,1,0,3,1,0,0,1,lost,1-0,7.2
12,away,Vincent Kompany,D,97,0,0,0,0,99,1,95,0,1,0,0,0,1,1,0,0,0,lost,1-0,7.3
12,away,Jan Vertonghen,D,97,0,0,0,0,51,0,48,0,3,0,0,0,10,5,1,1,1,lost,1-0,6.7
12,away,Axel Witsel,M,97,1,1,0,0,57,1,56,0,0,0,0,0,8,3,1,1,0,lost,1-0,6.6
12,away,Mousa Dembélé,M,60,0,0,0,0,29,0,26,0,0,0,1,0,10,2,0,0,0,lost,1-0,6.3
12,away,Kevin De Bruyne,M,97,2,1,0,0,52,1,38,0,1,0,2,0,9,2,3,1,0,lost,1-0,6.3
12,away,Marouane Fellaini,M,80,1,0,0,0,29,1,26,0,2,0,0,0,13,3,0,0,0,lost,1-0,6.5
12,away,Eden Hazard,M,97,1,0,0,0,50,1,48,0,2,0,0,0,21,16,11,10,1,lost,1-0,7.9
12,away,Romelu Lukaku,F,97,1,0,0,0,18,0,15,0,0,0,0,0,5,2,0,0,0,lost,1-0,6.7
12,away,Yannick Carrasco,M,17,0,0,0,0,3,0,3,0,0,0,0,0,3,1,0,0,0,lost,1-0,6.2
12,away,Dries Mertens,F,37,0,0,0,0,14,1,11,0,0,0,0,0,1,0,0,0,0,lost,1-0,6.6
12,away,Michy Batshuayi,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
12,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
13,home,Danijel Subašić,G,120,0,0,0,0,28,0,22,0,0,0,0,1,1,1,0,0,0,won,2-1,6.7
13,home,Šime Vrsaljko,D,120,1,0,0,1,61,1,46,0,0,0,2,0,13,4,1,1,0,won,2-1,7.2
13,home,Dejan Lovren,D,120,1,0,0,0,56,0,49,0,2,1,0,0,12,8,0,0,0,won,2-1,7.2
13,home,Domagoj Vida,D,120,0,0,0,0,46,0,41,0,2,1,4,0,8,3,0,0,0,won,2-1,7.3
13,home,Ivan Strinić,D,95,0,0,0,0,55,0,39,0,2,0,0,0,11,5,1,1,0,won,2-1,6.7
13,home,Marcelo Brozović,M,120,3,1,0,0,86,3,76,0,2,0,0,0,14,5,0,0,0,won,2-1,7.2
13,home,Ante Rebić,M,101,2,2,0,0,22,0,11,0,4,0,2,0,18,8,4,3,1,won,2-1,6.9
13,home,Luka Modrić,M,119,0,0,0,0,71,2,63,0,2,0,1,0,10,3,0,0,0,won,2-1,6.9
13,home,Ivan Rakitić,M,120,1,0,0,0,84,1,68,0,1,0,0,0,14,5,1,0,0,won,2-1,6.9
13,home,Ivan Perišić,M,120,6,1,1,1,29,3,21,0,2,1,0,0,14,6,1,0,0,won,2-1,8.9
13,home,Mario Mandžukić,F,115,3,3,1,0,26,1,16,0,1,0,0,0,17,9,0,0,1,won,2-1,7.5
13,home,Vedran Ćorluka,D,5,0,0,0,0,2,0,1,0,0,0,0,0,2,2,1,1,0,won,2-1,6.6
13,home,Josip Pivarić,D,25,0,0,0,0,10,1,8,0,0,1,0,0,3,3,3,3,0,won,2-1,7.6
13,home,Milan Badelj,M,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,won,2-1,0
13,home,Andrej Kramarić,F,19,1,0,0,0,13,1,13,0,0,0,0,0,1,0,0,0,0,won,2-1,6.6
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0
13,away,Jordan Pickford,G,120,0,0,0,0,51,0,24,5,0,0,0,2,5,5,0,0,0,lost,2-1,7.3
13,away,Kyle Walker,D,112,0,0,0,0,62,0,54,0,3,0,0,0,9,8,0,0,1,lost,2-1,7.2
13,away,John Stones,D,120,1,1,0,0,54,0,51,0,2,0,2,0,10,8,0,0,0,lost,2-1,7.5
13,away,Harry Maguire,D,120,1,0,0,0,53,0,47,0,1,0,0,0,9,8,3,2,0,lost,2-1,7.2
13,away,Jordan Henderson,M,97,1,0,0,0,48,0,35,0,1,0,0,0,9,2,0,0,0,lost,2-1,6.2
13,away,Kieran Trippier,M,116,1,1,1,0,45,4,27,0,2,0,3,0,12,7,0,0,0,lost,2-1,7.9
13,away,Jesse Lingard,M,120,2,0,0,0,38,2,34,0,1,0,0,0,11,3,2,2,0,lost,2-1,6.3
13,away,Dele Alli,M,120,0,0,0,0,47,1,37,0,0,0,0,0,11,8,1,1,0,lost,2-1,6.9
13,away,Ashley Young,M,90,0,0,0,0,17,0,12,0,1,0,2,0,8,2,0,0,0,lost,2-1,6
13,away,Harry Kane,F,120,2,0,0,0,33,1,18,0,0,0,1,0,27,15,2,1,0,lost,2-1,7.2
13,away,Raheem Sterling,F,74,0,0,0,0,10,1,8,0,0,0,0,0,9,3,1,1,0,lost,2-1,6.6
13,away,Eric Dier,M,23,0,0,0,0,20,0,18,0,1,0,0,0,3,2,0,0,0,lost,2-1,6.7
13,away,Danny Rose,D,30,0,0,0,0,7,0,6,0,0,0,0,0,4,2,0,0,0,lost,2-1,6.3
13,away,Marcus Rashford,F,46,0,0,0,0,11,0,8,0,0,0,0,0,10,4,4,2,0,lost,2-1,6.5
13,away,Jamie Vardy,F,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,lost,2-1,6.3
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
13,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-1,0
14,home,Thibaut Courtois,G,90,0,0,0,0,25,0,15,5,0,0,0,0,0,0,0,0,0,won,2-0,7.7
14,home,Toby Alderweireld,D,90,1,0,0,0,64,0,59,0,1,1,0,0,2,1,0,0,0,won,2-0,7.7
14,home,Vincent Kompany,D,90,0,0,0,0,40,0,36,0,0,0,2,0,4,0,0,0,0,won,2-0,6.9
14,home,Jan Vertonghen,D,90,0,0,0,0,40,0,35,0,1,1,2,0,5,1,0,0,0,won,2-0,7.2
14,home,Thomas Meunier,M,90,2,2,1,0,33,0,28,0,1,0,1,0,5,3,1,1,0,won,2-0,7.3
14,home,Youri Tielemans,M,78,1,0,0,0,45,2,41,0,2,0,2,0,6,4,1,1,0,won,2-0,7.2
14,home,Axel Witsel,M,90,0,0,0,0,53,0,52,0,3,0,1,0,9,6,2,2,1,won,2-0,7
14,home,Nacer Chadli,M,39,0,0,0,1,9,1,9,0,2,0,0,0,7,3,1,0,0,won,2-0,6.9
14,home,Kevin De Bruyne,F,90,1,1,0,1,65,6,52,0,3,0,0,0,6,3,0,0,0,won,2-0,8.3
14,home,Eden Hazard,F,90,1,1,1,0,58,3,44,0,0,0,0,0,13,9,10,7,0,won,2-0,7.9
14,home,Romelu Lukaku,F,60,0,0,0,0,12,1,10,0,0,0,0,0,8,1,1,1,0,won,2-0,5.9
14,home,Thomas Vermaelen,D,51,0,0,0,0,18,0,16,0,0,1,1,0,3,0,0,0,0,won,2-0,6.3
14,home,Mousa Dembélé,M,12,0,0,0,0,10,0,10,0,1,0,0,0,2,1,0,0,0,won,2-0,6.6
14,home,Dries Mertens,F,30,1,0,0,0,13,1,13,0,0,0,0,0,1,0,0,0,0,won,2-0,6.9
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
14,away,Jordan Pickford,G,90,0,0,0,0,19,0,14,2,0,0,0,2,0,0,0,0,0,lost,2-0,6.3
14,away,Phil Jones,D,90,0,0,0,0,72,0,67,0,1,0,2,0,5,3,0,0,0,lost,2-0,6.3
14,away,John Stones,D,90,0,0,0,0,86,0,84,0,2,0,1,0,5,2,0,0,1,lost,2-0,7.2
14,away,Harry Maguire,D,90,3,1,0,0,61,0,58,0,1,0,3,0,8,5,0,0,1,lost,2-0,6.9
14,away,Eric Dier,M,90,3,2,0,0,86,0,82,0,2,0,1,0,9,6,3,3,0,lost,2-0,7.3
14,away,Kieran Trippier,M,90,0,0,0,0,84,7,70,0,1,0,2,0,7,3,0,0,0,lost,2-0,7.7
14,away,Ruben Loftus-Cheek,M,84,1,1,0,0,49,2,41,0,1,0,0,0,11,7,4,3,0,lost,2-0,6.6
14,away,Fabian Delph,M,90,1,1,0,0,80,2,76,0,0,0,3,0,6,2,1,1,0,lost,2-0,7
14,away,Danny Rose,M,45,0,0,0,0,26,1,23,0,1,0,1,0,4,2,1,1,0,lost,2-0,6.7
14,away,Harry Kane,F,90,2,0,0,0,20,0,20,0,0,0,0,0,3,3,0,0,0,lost,2-0,6.9
14,away,Raheem Sterling,F,45,1,0,0,0,25,1,24,0,0,0,0,0,7,1,3,1,0,lost,2-0,6.5
14,away,Jesse Lingard,M,45,1,0,0,0,38,1,34,0,0,0,0,0,2,1,0,0,0,lost,2-0,6.6
14,away,Marcus Rashford,F,45,1,1,0,0,22,1,21,0,0,0,0,0,4,4,1,1,0,lost,2-0,7.5
14,away,Dele Alli,M,10,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,lost,2-0,6.3
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
14,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
15,home,Hugo Lloris,G,90,0,0,0,0,32,0,18,2,0,0,0,2,1,1,0,0,0,won,4-2,6
15,home,Benjamin Pavard,D,90,0,0,0,0,23,0,11,0,2,1,1,0,7,4,0,0,0,won,4-2,6.3
15,home,Raphaël Varane,D,90,0,0,0,0,27,0,20,0,0,0,1,0,5,3,0,0,0,won,4-2,6.5
15,home,Samuel Umtiti,D,90,0,0,0,0,23,0,20,0,1,0,1,0,5,4,0,0,0,won,4-2,6.9
15,home,Lucas Hernández,D,90,0,0,0,1,18,1,11,0,1,0,1,0,8,4,3,2,1,won,4-2,6.6
15,home,Kylian Mbappé,M,90,2,2,1,0,14,0,9,0,1,0,0,0,16,7,7,4,0,won,4-2,6.9
15,home,Paul Pogba,M,90,1,1,1,0,35,1,30,0,4,0,2,0,18,10,2,2,0,won,4-2,7.9
15,home,N'Golo Kanté,M,55,0,0,0,0,14,0,8,0,1,0,1,0,8,1,0,0,1,won,4-2,5.9
15,home,Blaise Matuidi,M,73,0,0,0,0,22,0,17,0,3,0,1,0,14,4,0,0,0,won,4-2,6.5
15,home,Antoine Griezmann,F,90,2,2,1,0,28,2,19,0,2,0,0,0,17,8,2,1,0,won,4-2,7.2
15,home,Olivier Giroud,F,81,0,0,0,0,28,1,15,0,1,0,0,0,15,6,0,0,0,won,4-2,6.3
15,home,Corentin Tolisso,M,17,0,0,0,0,6,0,5,0,0,0,1,0,2,1,0,0,0,won,4-2,6.3
15,home,Steven​ N'Zonzi,M,35,0,0,0,0,15,0,14,0,1,0,0,0,3,3,0,0,0,won,4-2,6.9
15,home,Nabil Fekir,F,9,1,1,0,0,4,0,1,0,0,0,0,0,8,5,3,2,0,won,4-2,6.9
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,4-2,0
15,away,Danijel Subašić,G,90,0,0,0,0,11,0,9,3,0,0,0,4,0,0,0,0,0,lost,4-2,5.9
15,away,Šime Vrsaljko,D,90,2,0,0,0,62,0,51,0,4,0,2,0,11,5,1,0,1,lost,4-2,6.2
15,away,Dejan Lovren,D,90,1,0,0,0,68,0,58,0,1,0,0,0,9,8,0,0,0,lost,4-2,6.6
15,away,Domagoj Vida,D,90,2,0,0,1,48,1,44,0,1,0,0,0,8,3,0,0,0,lost,4-2,6.3
15,away,Ivan Strinić,D,81,0,0,0,0,25,1,19,0,2,0,1,0,11,2,3,0,0,lost,4-2,5.5
15,away,Marcelo Brozović,M,90,0,0,0,0,98,1,84,0,5,0,1,0,17,10,0,0,0,lost,4-2,7.3
15,away,Ante Rebić,M,71,2,2,0,0,13,0,8,0,1,0,1,0,13,7,5,3,0,lost,4-2,6.3
15,away,Luka Modrić,M,90,0,0,0,0,72,2,65,0,1,0,1,0,11,7,2,2,0,lost,4-2,7.2
15,away,Ivan Rakitić,M,90,3,0,0,0,58,2,48,0,1,0,0,0,16,7,3,1,0,lost,4-2,6.9
15,away,Ivan Perišić,M,90,2,1,1,0,29,1,19,0,2,0,1,0,12,7,2,1,0,lost,4-2,6.5
15,away,Mario Mandžukić,F,90,1,1,1,0,31,1,23,0,4,0,0,0,16,8,0,0,0,lost,4-2,7.5
15,away,Marko Pjaca,M,9,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,lost,4-2,6.6
15,away,Andrej Kramarić,F,19,0,0,0,0,11,2,11,0,0,0,0,0,2,1,1,1,0,lost,4-2,6.9
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
15,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,4-2,0
16,home,Igor Akinfeev,G,90,0,0,0,0,23,0,13,0,0,0,0,0,0,0,0,0,0,won,5-0,6.9
16,home,Mário Fernandes,D,90,0,0,0,0,28,1,23,0,2,0,2,0,12,9,0,0,0,won,5-0,7.5
16,home,Ilya Kutepov,D,90,0,0,0,0,37,0,26,0,0,2,2,0,4,3,0,0,0,won,5-0,7.2
16,home,Sergey Ignashevich,D,90,0,0,0,0,38,0,28,0,3,1,1,0,13,11,0,0,0,won,5-0,7.7
16,home,Yury Zhirkov,D,90,0,0,0,0,35,0,25,0,4,0,0,0,16,13,1,1,0,won,5-0,7.7
16,home,Yuri Gazinskiy,M,90,1,1,1,0,31,0,26,0,1,0,1,0,8,5,1,1,0,won,5-0,7.7
16,home,Roman Zobnin,M,90,2,1,0,1,31,2,18,0,6,0,2,0,18,12,1,0,0,won,5-0,7.6
16,home,Aleksandr Samedov,M,64,1,0,0,0,19,1,15,0,2,0,0,0,14,6,2,2,0,won,5-0,6.9
16,home,Alan Dzagoev,M,24,0,0,0,0,9,0,8,0,0,0,0,0,4,3,1,1,0,won,5-0,6.7
16,home,Aleksandr Golovin,M,90,1,1,1,2,35,5,25,0,4,0,2,0,20,7,1,1,1,won,5-0,8.6
16,home,Fedor Smolov,F,70,0,0,0,0,21,2,13,0,0,0,0,0,17,3,3,2,0,won,5-0,6.3
16,home,Daler Kuzyaev,M,26,1,0,0,0,11,0,10,0,0,0,1,0,5,2,1,1,0,won,5-0,6.7
16,home,Denis Cheryshev,M,66,3,3,2,0,19,0,14,0,2,0,0,0,13,7,3,3,0,won,5-0,8.7
16,home,Artem Dzyuba,F,20,1,1,1,1,8,1,7,0,0,0,0,0,3,1,0,0,0,won,5-0,7.9
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
16,away,Abdullah Al-Mayouf,G,90,0,0,0,0,34,0,14,2,1,0,0,5,1,1,0,0,0,lost,5-0,5.2
16,away,Mohammed Al-Burayk,D,90,0,0,0,0,69,0,58,0,3,0,0,0,20,11,1,1,0,lost,5-0,6.5
16,away,Osama Hawsawi,D,90,0,0,0,0,64,0,52,0,4,0,1,0,11,8,0,0,0,lost,5-0,6.5
16,away,Omar Hawsawi,D,90,0,0,0,0,56,0,43,0,1,0,1,0,7,5,1,1,0,lost,5-0,6.2
16,away,Yasir Al-Shahrani,D,90,1,0,0,0,61,0,43,0,4,0,1,0,23,12,3,3,0,lost,5-0,6.5
