match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
2,home,D. Wass,D,75,2,1,0,0,63,2,52,0,1,0,1,0,7,6,0,0,0,lost,0-1,7.3,932.0,Denmark,2020
2,home,S. Kjær,D,63,0,0,0,0,42,0,33,0,2,0,0,0,7,4,0,0,0,lost,0-1,6.6,2045.0,Denmark,2020
2,home,A. Christensen,D,94,0,0,0,0,74,0,72,0,2,0,2,0,10,6,1,1,0,lost,0-1,7,2282.0,Denmark,2020
2,home,J. Mæhle,D,94,0,0,0,0,80,1,71,0,0,0,3,0,4,2,3,1,0,lost,0-1,6.9,1930.0,Denmark,2020
2,home,C. Eriksen,M,43,1,1,0,0,26,2,23,0,0,0,0,0,3,1,1,0,0,lost,0-1,6.9,174.0,Denmark,2020
2,home,P. Højbjerg,M,94,2,2,0,0,89,3,79,0,1,0,1,0,5,3,0,0,0,lost,0-1,6.9,2735.0,Denmark,2020
2,home,T. Delaney,M,76,2,0,0,0,50,2,42,0,1,0,2,0,8,6,0,0,0,lost,0-1,7.5,15.0,Denmark,2020
2,home,Y. Poulsen,F,94,1,0,0,0,26,4,21,0,1,0,0,0,15,5,1,0,0,lost,0-1,7.2,1167.0,Denmark,2020
2,home,J. Wind,F,63,2,1,0,0,11,2,11,0,1,0,0,0,4,2,0,0,0,lost,0-1,7.2,1302.0,Denmark,2020
2,home,M. Braithwaite,F,94,2,0,0,0,43,3,36,0,0,0,0,0,9,6,3,1,0,lost,0-1,7.2,2737.0,Denmark,2020
2,home,J. Vestergaard,D,31,2,1,0,0,26,0,22,0,0,0,0,0,4,2,0,0,0,lost,0-1,6.9,18943.0,Denmark,2020
2,home,M. Jensen,M,51,1,0,0,0,48,0,41,0,0,0,0,0,5,2,0,0,0,lost,0-1,6.9,47438.0,Denmark,2020
2,home,A. Skov Olsen,F,31,0,0,0,0,13,0,11,0,1,0,0,0,6,2,1,0,0,lost,0-1,6.3,15916.0,Denmark,2020
2,home,J. Stryger Larsen,D,19,0,0,0,0,15,1,12,0,0,0,0,0,4,1,0,0,0,lost,0-1,6.3,2733.0,Denmark,2020
2,home,A. Cornelius,F,18,1,0,0,0,7,0,6,0,0,0,0,0,4,2,0,0,0,lost,0-1,6.6,1274.0,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Denmark,2020
2,away,L. Hrádecký,G,94,0,0,0,0,36,0,17,5,0,0,0,0,1,1,0,0,0,won,0-1,8.2,963.0,Finland,2020
2,away,J. Raitala,D,90,0,0,0,0,17,0,13,0,0,0,1,0,6,0,0,0,0,won,0-1,6.9,50784.0,Finland,2020
2,away,J. Toivio,D,94,0,0,0,0,24,0,16,0,2,0,2,0,5,3,0,0,0,won,0-1,7,48016.0,Finland,2020
2,away,P. Arajuuri,D,94,0,0,0,0,22,0,20,0,2,0,2,0,12,8,0,0,0,won,0-1,7.3,15872.0,Finland,2020
2,away,D. O&apos;Shaughnessy,D,94,0,0,0,0,32,0,22,0,3,0,4,0,11,9,0,0,0,won,0-1,7.3,55396.0,Finland,2020
2,away,J. Uronen,D,94,0,0,0,1,20,1,12,0,1,0,4,0,7,3,0,0,0,won,0-1,7.5,1932.0,Finland,2020
2,away,R. Lod,M,94,0,0,0,0,22,0,15,0,3,0,1,0,14,5,1,0,1,won,0-1,6.2,46891.0,Finland,2020
2,away,Tim Sparv,M,76,0,0,0,0,29,0,26,0,0,0,3,0,1,0,0,0,1,won,0-1,6.9,15808.0,Finland,2020
2,away,G. Kamara,M,94,0,0,0,0,40,0,29,0,2,0,3,0,7,3,1,0,0,won,0-1,6.9,1754.0,Finland,2020
2,away,J. Pohjanpalo,F,84,1,1,1,0,16,0,8,0,0,0,1,0,7,3,1,1,0,won,0-1,7.3,986.0,Finland,2020
2,away,T. Pukki,F,76,0,0,0,0,10,0,6,0,0,0,0,0,7,1,0,0,0,won,0-1,6.5,19085.0,Finland,2020
2,away,L. Väisänen,D,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,37456.0,Finland,2020
2,away,J. Kauko,M,18,0,0,0,0,5,0,5,0,1,0,0,0,5,3,1,1,0,won,0-1,6.9,15827.0,Finland,2020
2,away,R. Schüller,M,18,0,0,0,0,5,0,1,0,2,0,1,0,5,4,0,0,0,won,0-1,6.9,51162.0,Finland,2020
2,away,M. Forss,F,10,0,0,0,0,1,0,1,0,1,0,0,0,7,2,0,0,0,won,0-1,6.2,19363.0,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Finland,2020
3,home,T. Courtois,G,90,0,0,0,0,36,0,30,1,0,0,0,0,0,0,0,0,0,won,3-0,7.3,730.0,Belgium,2020
3,home,T. Alderweireld,D,90,1,0,0,0,109,0,100,0,1,1,0,0,7,3,0,0,0,won,3-0,7.5,162.0,Belgium,2020
3,home,D. Boyata,D,90,0,0,0,0,93,1,91,0,2,0,2,0,4,3,0,0,0,won,3-0,7.3,1108.0,Belgium,2020
3,home,J. Vertonghen,D,77,0,0,0,0,103,0,93,0,0,0,0,0,8,6,1,1,0,won,3-0,7,170.0,Belgium,2020
3,home,T. Castagne,M,27,0,0,0,0,9,0,9,0,0,0,0,0,3,1,0,0,0,won,3-0,6.3,2920.0,Belgium,2020
3,home,L. Dendoncker,M,90,1,0,0,0,62,0,54,0,1,0,2,0,11,7,0,0,0,won,3-0,6.9,2922.0,Belgium,2020
3,home,Y. Tielemans,M,90,0,0,0,0,91,0,78,0,0,0,1,0,7,5,1,1,0,won,3-0,7.2,2926.0,Belgium,2020
